#{"t_start": 1767038183.512767, "env_id": "None"}
r,l,t
-71.878,184,7.564537
-122.058,189,10.715426
-38.257,147,12.97231
-60.577,154,15.385004
-154.039,197,18.014347
-58.0,193,20.454884
-81.915,183,22.792483
-149.165,184,25.31019
-129.432,212,28.068651
-89.452,227,30.882479
-71.841,179,76.192138
-53.951,178,78.617238
-45.007,192,81.172961
-49.774,207,83.627388
-112.364,211,86.241256
-52.395,210,88.931775
-61.847,194,91.450265
-96.934,189,93.769784
-150.057,180,96.140799
-18.707,207,98.636796
-29.058,183,100.82172
-70.576,180,146.474608
-175.171,206,149.117944
-75.169,178,151.488107
-107.77,180,153.888515
-88.585,217,156.592621
-76.781,209,159.307548
-63.809,185,161.588191
-63.348,219,164.213377
-54.999,172,166.369826
-84.414,197,168.871099
-57.698,177,171.049712
-51.29,192,216.65868
-112.012,189,219.026556
-43.138,202,221.628443
-127.521,209,224.198321
-50.008,181,226.565794
-33.434,199,229.09111
-62.249,211,231.715082
-81.181,190,234.219845
-109.141,181,236.515071
-80.089,188,238.964644
-78.107,170,284.276625
-102.242,212,287.020566
-139.233,217,289.853673
-43.539,179,292.114812
-109.668,227,294.744465
-68.792,188,297.182126
-30.168,201,299.716989
-200.25,188,302.279956
-27.613,167,304.421817
-58.193,202,307.072159
-73.949,194,309.52882
-69.76,197,355.824821
-48.47,186,358.638111
-53.167,178,361.074851
-76.834,198,363.981511
-84.142,177,366.309573
-50.635,182,368.656766
-65.771,173,370.940528
-135.275,232,373.848477
-133.162,196,376.653594
-115.873,193,379.184304
-31.535,182,424.549237
-64.157,155,427.080945
-56.4,165,429.454511
-85.513,202,432.238168
-75.176,156,434.234195
-128.217,185,436.752666
-85.204,207,439.460806
-131.427,206,442.152549
-51.542,174,444.365389
-65.772,178,446.394725
-46.182,195,448.818489
-101.072,170,451.037124
-140.393,198,497.346848
-121.885,223,500.834973
-82.679,194,503.859559
-90.558,181,506.304243
-80.511,178,508.527569
-37.277,167,510.469607
-97.208,185,512.941226
-88.039,215,515.637704
-64.336,204,518.192618
-76.205,217,520.972971
-86.859,159,566.072826
-29.259,167,568.506307
-15.167,187,571.275729
-45.317,181,573.830497
-85.488,201,576.956228
-29.957,163,579.167845
-165.759,187,581.670947
-117.736,179,583.986159
-78.679,174,586.329035
-149.582,230,589.223886
-163.946,198,591.767452
-53.815,202,637.041792
-32.972,164,639.634668
-4.604,179,642.314226
-95.583,174,644.504472
-79.804,189,647.047359
-60.288,195,649.806877
-90.089,216,652.869638
-67.598,187,655.195285
-28.169,160,657.188666
-105.697,212,660.057374
-94.282,171,662.328584
-119.708,239,707.884601
-97.008,203,710.833516
-64.168,206,713.649754
-68.139,209,716.394418
-44.461,167,718.69032
-90.912,225,721.582703
-85.818,186,723.98103
-61.066,198,726.746393
-89.907,203,729.380779
-54.683,179,731.652662
-50.565,215,776.94521
-37.434,207,779.75977
-191.334,203,782.755345
-18.935,147,784.842589
-70.836,196,787.426221
-67.709,180,789.923777
-84.485,183,792.532078
-72.051,203,795.26179
-77.722,214,798.15213
-81.194,191,800.575237
-75.976,202,803.166836
-97.368,187,848.173946
-37.299,155,850.427789
-147.274,207,853.297453
-69.833,180,855.797996
-98.546,206,858.335796
-34.476,168,860.511087
-51.637,189,862.960584
-139.41,182,865.514241
-76.246,205,868.341961
-85.008,217,871.173849
-66.024,202,873.713118
-27.407,171,918.277554
-157.386,197,921.052856
-91.903,216,924.172379
-26.411,199,926.771276
-108.597,224,929.614393
-45.966,206,932.45427
-149.348,211,935.472392
-225.826,220,938.282889
-29.555,177,940.505016
-59.224,197,943.357043
-29.298,196,988.514244
-31.234,212,991.668487
-51.425,182,994.067652
-189.718,198,996.629003
-127.762,186,999.288212
-31.502,144,1001.231519
-53.291,195,1003.916397
-62.986,202,1006.869695
-203.205,230,1009.901464
-93.605,199,1012.247403
-184.323,217,1057.39788
-57.778,183,1059.90012
-107.652,191,1062.525907
-195.408,191,1065.221204
-45.864,171,1067.63537
-37.147,192,1070.28399
-20.869,177,1072.598893
-12.156,150,1074.773152
-22.419,177,1076.998324
-56.866,200,1079.529194
-61.602,196,1082.103908
-74.931,203,1127.285674
-44.786,174,1129.697683
-9.836,193,1132.289783
-52.052,194,1134.931751
-96.12,202,1137.620709
-55.903,172,1139.92063
-112.096,207,1142.711784
-111.085,202,1145.405346
-96.975,227,1148.358428
-103.275,170,1150.624701
-86.793,176,1152.827679
-68.356,187,1198.050099
-88.836,206,1201.452702
-216.33,209,1204.276685
-63.791,201,1206.864549
-105.957,205,1209.736025
-63.993,191,1212.148941
-41.613,202,1214.939519
-46.355,191,1217.359349
-126.021,178,1219.631064
-62.221,208,1222.33281
-25.259,161,1224.280824
-162.585,206,1269.489033
-174.945,208,1272.272064
-131.227,187,1274.671035
-78.841,218,1277.659036
-109.068,251,1280.960231
-64.979,181,1283.354796
-91.68,225,1286.331335
-66.334,200,1289.165205
-123.716,231,1292.369726
-58.929,188,1337.586015
-61.048,182,1340.363752
-23.953,196,1343.041373
-89.138,199,1345.574903
-35.415,194,1348.262842
-23.587,204,1350.981013
-178.317,212,1353.581427
-84.51,205,1356.321417
-80.532,204,1359.104303
-15.448,190,1361.631659
-127.567,208,1364.212938
-98.662,204,1409.569035
-61.892,229,1412.778337
-74.003,186,1415.451859
-48.913,216,1418.527867
-28.21,207,1421.236873
-78.522,175,1423.58695
