#{"t_start": 1767038183.6847315, "env_id": "None"}
r,l,t
-67.436,178,7.274895
-74.48,178,10.126159
-72.627,158,12.724956
-107.355,192,15.633125
-71.682,181,18.06925
-240.215,181,20.336722
-69.802,177,22.578248
-69.144,198,25.306093
-41.46,178,27.606781
-105.241,178,29.801468
-81.805,191,32.170517
-85.724,192,77.844746
-121.729,181,80.232333
-10.91,161,82.178283
-101.132,212,84.738435
-117.34,199,87.388557
-155.112,171,89.502393
-193.165,205,92.120208
-63.297,188,94.434708
-99.618,205,97.153436
-71.911,208,99.612187
-32.24,184,101.921999
-44.339,172,147.414702
-48.622,173,149.643471
-89.915,201,152.386046
-130.45,175,154.606757
-51.259,180,156.916811
-118.447,181,159.210892
-129.169,201,161.702162
-59.311,171,163.755512
-87.775,163,165.771217
-67.177,160,167.7862
-114.525,241,170.804571
-106.321,198,216.487059
-49.876,180,218.746553
-74.325,211,221.458215
-6.973,177,223.627142
-97.771,179,225.979238
-174.709,226,228.845372
-109.318,223,231.611368
-40.593,202,234.240584
-51.363,201,236.780625
-81.014,178,239.182797
-157.818,206,284.978792
-50.002,181,287.289274
-95.517,196,289.828956
-131.032,185,292.170869
-21.868,187,294.320196
-43.502,191,296.769101
-154.742,215,299.469649
-66.057,166,301.740765
-69.13,201,304.325026
-150.678,218,307.177319
-73.641,169,309.327276
-191.359,222,355.941123
-75.05,181,358.720195
-87.674,201,361.58145
-176.068,173,364.039577
-55.535,169,366.265245
-48.138,193,368.690856
-44.366,213,371.481105
-131.192,178,373.726649
-92.588,215,376.769762
-98.754,200,379.353031
-48.747,202,425.200285
-127.758,202,428.277714
-126.18,209,431.105331
-98.621,192,433.704953
-67.098,200,436.440651
-19.707,212,439.241939
-43.215,201,441.836608
-98.431,212,444.570596
-36.245,177,446.609624
-88.525,189,448.93245
-39.543,190,451.391617
-195.699,186,497.704946
-99.05,186,500.513398
-28.22,148,502.901278
-80.701,194,505.505682
-38.293,170,507.74095
-131.309,203,510.140453
-151.757,192,512.669965
-84.804,177,514.854574
-78.604,148,516.762582
-130.458,179,519.104258
-125.031,201,521.505484
-55.505,142,566.669384
-36.43,153,568.727904
-70.382,182,571.540708
-57.232,173,573.904437
-103.265,216,577.19782
-50.891,191,579.79742
-90.329,196,582.428411
-37.205,154,584.374634
-80.787,183,586.807247
-76.689,226,589.691585
-42.278,190,592.179303
-52.35,177,637.153657
-43.212,185,639.948184
-56.247,216,643.089113
-19.184,171,645.348811
-91.23,191,648.043728
-67.867,171,650.337112
-96.068,207,653.166076
-66.102,185,655.551201
-41.333,190,658.013052
-94.863,186,660.455898
-38.46,188,662.965472
-134.142,201,708.101103
-38.144,209,711.054283
-70.693,179,713.541725
-133.869,188,716.006756
-35.775,172,718.349737
-135.331,206,720.974296
-36.879,199,723.539493
-209.96,215,726.525648
-35.633,230,729.481349
-85.496,183,731.816165
-85.588,225,777.238918
-59.79,202,780.049767
-111.288,189,782.873382
-106.588,200,785.60649
-78.599,203,788.291644
-31.042,200,791.104844
-120.554,224,794.240051
-60.005,196,796.88433
-35.548,205,799.544092
-146.287,226,802.393204
-161.294,210,847.584751
-68.762,232,851.018638
-94.82,178,853.51834
-169.24,206,856.322992
-57.721,194,858.674132
-68.033,167,860.877379
-49.435,195,863.509651
-86.003,193,866.101689
-205.465,211,869.06389
-112.933,213,871.821404
-35.819,172,873.907123
-14.357,155,918.315375
-46.781,185,920.959136
-128.125,179,923.550018
-22.789,173,925.761811
-137.696,194,928.311868
-91.593,194,930.902075
-91.953,212,933.755143
-78.225,197,936.505321
-65.129,201,939.08165
-59.472,177,941.466313
-46.23,173,943.808321
-53.492,218,989.545015
-82.472,195,992.256186
-136.991,198,994.767634
-189.166,174,997.216418
-77.633,209,1000.132495
-57.737,201,1002.756017
-65.864,211,1005.824681
-81.679,195,1008.475461
-185.109,227,1011.324616
