#{"t_start": 1767038183.5887015, "env_id": "None"}
r,l,t
-117.171,192,7.728611
-72.283,191,10.961521
-30.23,151,13.149916
-40.224,174,15.756528
-41.321,166,17.979279
-36.01,175,20.216821
-57.002,231,23.217185
-89.766,186,25.73896
-170.167,190,28.159068
-67.489,207,30.726535
-86.717,226,76.638462
-125.041,192,79.229215
-61.11,169,81.463441
-77.142,218,84.017632
-72.878,181,86.335312
-56.64,183,88.688905
-14.313,182,91.07332
-85.067,200,93.498045
-81.543,203,96.150681
-30.929,169,98.220873
-31.511,155,100.06151
-40.514,174,145.563128
-120.016,185,147.941361
-173.889,201,150.580141
-36.676,185,153.061324
-59.825,171,155.164653
-65.121,211,157.944871
-69.988,194,160.318663
-46.703,186,162.665253
-139.877,171,164.733356
-111.917,229,167.550358
-150.195,185,169.924366
-52.847,184,215.224412
-85.835,189,217.709627
-48.786,205,220.407278
-115.723,208,222.89564
-253.236,220,225.797844
-111.746,214,228.54843
-91.417,214,231.200988
-41.177,174,233.499163
-92.679,176,235.724891
-33.192,146,237.568554
-147.816,188,240.057492
-96.32,202,285.807161
-32.245,170,287.981896
-70.109,207,290.646428
-73.164,161,292.652689
-100.36,187,294.793053
-61.859,183,297.181813
-71.659,161,299.199856
-82.581,180,301.635053
-26.87,194,304.179812
-150.271,191,306.623593
-50.142,178,308.918099
-180.378,174,354.777102
-115.186,172,357.29643
-119.785,200,360.18252
-54.734,185,362.840709
-131.447,195,365.573839
-32.483,172,367.816744
-75.469,203,370.434592
-82.131,176,372.61163
-118.796,203,375.314129
-85.443,185,377.891566
-57.808,170,380.151849
-48.567,182,425.727458
-110.279,200,428.776245
-118.67,220,431.800442
-82.165,208,434.633679
-110.314,222,437.595929
-50.651,230,440.523745
-87.508,191,443.037298
-36.31,180,445.316261
-79.887,192,447.562259
-20.606,167,449.716682
-65.359,206,495.783379
-66.034,181,498.786419
-107.477,160,501.160561
-117.752,216,504.387021
-59.772,168,506.621974
-77.767,188,508.930084
-119.205,183,511.156418
-21.324,181,513.529545
-41.884,201,516.133078
-56.323,182,518.32203
-186.763,210,521.032738
-83.975,176,566.509131
-64.378,205,569.37173
-158.237,212,572.500737
-127.222,168,574.98625
-50.341,199,577.84585
-78.547,204,580.713511
-173.439,197,583.254758
-104.669,194,585.879817
-79.579,205,588.438848
-62.02,196,590.91469
-74.408,187,593.36393
-40.036,202,639.047647
-67.675,166,641.469938
-88.285,213,644.269189
-48.897,202,647.021893
-20.125,195,649.781486
-50.994,188,652.446146
-148.315,163,654.484129
-44.318,190,656.906403
-82.666,200,659.595038
-74.037,211,662.383296
-32.22,220,707.691962
-88.508,200,710.613134
-75.252,177,712.949316
-65.949,191,715.572429
-79.069,192,718.159459
-10.055,195,720.645051
-119.617,190,723.071135
-53.47,192,725.740724
-62.403,165,728.000614
-80.325,192,730.338989
-99.25,177,732.591806
