#{"t_start": 1767038183.5850234, "env_id": "None"}
r,l,t
-38.097,197,8.008491
-76.008,220,11.523201
-185.54,179,14.358739
-107.629,185,16.808296
-62.769,197,19.385017
-86.452,187,21.704215
-96.263,189,24.233157
-121.715,189,26.670161
-81.666,175,28.881607
-33.759,172,31.038989
-137.072,157,32.978574
-168.555,226,79.143095
-61.347,163,81.301536
-105.304,201,83.687125
-110.294,184,85.949478
-58.378,156,88.05846
-23.54,186,90.403152
-105.24,186,92.712042
-148.067,190,95.09245
-90.19,178,97.423173
-45.919,191,99.661163
-87.177,209,145.600925
-77.503,215,148.376728
-154.828,207,151.069816
-52.837,165,153.320412
-46.336,175,155.460606
-98.339,219,158.366125
-56.393,170,160.409125
-96.924,202,162.937294
-139.676,250,165.960711
-99.476,165,168.045395
-110.348,229,170.903169
-123.281,177,216.321706
-43.609,195,218.771017
-111.106,207,221.433735
-53.467,167,223.479836
-80.824,197,226.051672
-79.101,229,228.958314
-58.705,174,231.114993
-77.084,163,233.268621
-94.967,176,235.501523
-82.231,200,238.057746
-54.099,200,283.784649
-29.092,162,285.922537
-104.624,203,288.483456
-72.248,149,290.408191
-49.465,169,292.558808
-156.283,182,294.643485
-83.566,176,296.921906
-92.585,234,299.841068
-83.794,176,302.286876
-35.825,204,304.888161
-13.465,167,307.111218
-87.775,212,309.757685
-50.801,191,356.016337
-78.431,179,358.71979
-130.384,205,361.695693
-62.898,178,364.193134
-52.465,178,366.546629
-120.553,226,369.350111
-40.56,170,371.624874
-93.642,194,374.087084
-66.44,184,376.744392
-50.336,200,379.323435
-74.733,195,425.058371
-43.473,151,427.43631
-87.366,168,429.797215
-76.88,190,432.406714
-26.076,166,434.613425
-112.083,164,436.79537
-79.37,214,439.598691
-50.348,178,441.892546
-40.689,227,444.836762
-80.355,206,447.254895
-73.99,182,449.557797
-141.691,173,495.064666
-97.397,177,497.952491
-32.602,219,501.30696
-47.325,161,503.78737
-79.656,181,506.223686
-171.667,172,508.382015
-82.841,215,510.948436
-26.69,158,513.056698
-48.569,224,515.881816
-174.788,193,518.260648
-48.381,202,520.877542
-45.82,182,566.399792
-98.627,191,568.981357
-55.231,188,571.916516
-129.085,218,575.043715
-73.578,149,577.263486
-96.716,199,579.980099
-25.515,169,582.211021
-72.465,199,584.793329
-82.343,176,587.125571
-31.751,157,589.119512
-129.313,187,591.536723
-106.644,164,636.185116
-181.24,191,639.229488
-22.27,155,641.470032
-31.963,163,643.690903
-76.921,180,646.099677
-97.097,195,648.889904
-108.737,183,651.340635
-54.804,177,653.708411
-44.374,174,655.925847
-82.34,235,659.036293
-109.006,227,662.012654
-44.541,202,707.101955
-94.601,206,710.046466
-44.862,170,712.300748
-152.006,204,715.084552
-92.561,190,717.626652
-67.609,183,720.080511
-89.647,197,722.556602
-111.225,187,725.131068
-210.932,198,727.839325
-125.515,206,730.360584
-11.419,194,732.870825
-59.016,174,777.712925
-91.41,210,780.571321
-29.088,170,783.190068
-48.895,180,785.632401
-95.174,213,788.503461
-108.849,196,791.212934
-202.631,202,794.021805
-93.782,210,796.885441
-148.074,248,800.075093
-56.196,189,802.463346
-82.766,166,847.084819
-112.272,180,849.661667
-101.071,204,852.589627
-143.486,202,855.41749
-53.144,182,857.621741
-58.097,174,859.950651
-64.82,217,862.73337
-24.405,181,865.260397
-179.282,200,867.977376
-42.958,175,870.343103
-55.63,183,872.682808
-29.736,180,917.341515
-118.506,216,920.324265
-22.361,174,922.842093
-80.84,181,925.343229
-55.445,162,927.36923
-58.689,220,930.227279
-18.784,210,933.011811
-65.666,189,935.770361
-80.285,195,938.272203
-39.044,187,940.625005
-50.361,183,943.287677
-138.607,185,988.255537
-75.396,194,991.192959
-34.76,170,993.412266
-85.802,200,995.99646
-141.881,193,998.725734
-30.824,203,1001.57624
-104.637,203,1004.323783
-125.528,184,1007.028042
-74.302,162,1009.169782
-94.924,221,1011.868588
-34.768,157,1013.763462
-70.088,215,1059.091427
-39.017,181,1061.53322
-132.007,190,1064.113091
-108.432,206,1067.111925
-131.126,189,1069.752473
-44.226,205,1072.431178
-52.432,191,1075.145464
-44.682,213,1077.824434
-52.897,178,1080.093772
-84.012,159,1082.177798
-121.794,232,1127.869218
-89.482,200,1130.595229
-60.673,188,1133.03213
-47.076,192,1135.674268
-147.316,206,1138.364385
-108.465,177,1140.852222
-131.341,213,1143.636122
-102.545,200,1146.193492
-86.632,189,1148.769875
-45.268,195,1151.188866
-17.345,164,1153.33096
-28.202,213,1199.10574
-87.582,211,1202.310991
-39.698,171,1204.703589
-64.956,198,1207.32146
-23.138,174,1209.71425
-74.489,205,1212.448105
-38.092,193,1215.006017
-94.627,193,1217.416729
-73.071,196,1219.984499
-51.28,170,1222.168202
-117.991,214,1267.34536
-78.141,242,1270.439736
-54.899,201,1273.096938
-145.166,252,1276.540298
-81.873,183,1279.017464
-5.243,171,1281.220206
-29.971,220,1284.129642
-99.873,191,1286.754933
-81.193,183,1289.310923
-29.525,173,1291.699865
-116.579,187,1294.249004
-25.546,159,1339.200038
-82.028,209,1342.20296
-88.821,192,1344.697258
-11.156,172,1346.967624
-108.687,204,1349.708209
-127.717,182,1352.094043
-23.093,213,1354.822153
-101.707,213,1357.703574
-169.528,214,1360.550284
-126.965,197,1363.109472
-43.006,189,1408.064573
-92.39,177,1410.464919
-101.469,187,1413.191502
-128.524,210,1416.203739
-121.619,228,1419.388758
-54.817,172,1421.605432
-15.151,183,1424.097257
-85.907,195,1426.755861
-147.804,206,1429.430646
-57.609,195,1431.92252
-44.777,185,1434.316575
-66.113,205,1479.20696
-70.106,197,1482.011422
-124.295,188,1484.756709
-18.318,168,1486.944119
-58.863,201,1489.619754
-58.178,194,1492.116377
-176.182,217,1495.122872
-179.134,206,1498.017282
-152.607,200,1500.793482
-241.372,227,1503.823386
-85.357,186,1548.631405
-45.183,205,1551.473756
-20.004,216,1554.721696
-21.094,190,1557.239728
-78.158,235,1560.43496
-31.876,158,1562.498017
-59.357,207,1565.121448
-124.075,205,1567.775506
-51.92,232,1570.803116
-121.072,226,1573.680331
-156.366,209,1619.491557
-97.34,191,1622.311308
-53.307,163,1624.47401
-80.067,196,1627.108988
-127.127,243,1630.510827
-64.387,215,1633.354365
-60.886,214,1636.339589
-64.664,195,1638.896503
-122.519,193,1641.242961
-26.653,199,1643.860403
-92.508,218,1689.459857
-125.406,215,1692.335647
-39.341,209,1695.137207
-91.311,167,1697.309552
-54.016,194,1699.910133
-154.599,190,1702.415139
-60.578,174,1704.674294
-93.937,178,1707.118676
-138.5,194,1709.663326
-97.329,186,1712.082045
-59.491,153,1713.940852
-67.102,195,1759.38215
-25.556,169,1761.712672
-124.239,222,1764.968917
-101.472,209,1767.70362
-118.197,183,1770.04842
-99.087,186,1772.702049
-84.904,195,1775.273978
-42.379,218,1778.10054
-31.496,177,1780.545408
-83.251,180,1782.80635
-27.574,192,1828.208192
-58.297,205,1830.972906
-19.728,172,1833.364959
-113.571,227,1836.243129
-17.193,169,1838.565229
-30.474,215,1841.701125
-81.318,219,1844.552294
-107.197,200,1847.218653
-40.457,206,1849.916947
-15.731,179,1852.270603
-170.563,212,1855.053171
-117.345,228,1900.975099
-48.998,180,1903.409955
-88.609,223,1906.492197
-85.469,218,1909.610111
-20.733,195,1912.273053
-167.844,206,1915.24966
-107.076,191,1917.69209
-31.675,188,1920.024216
-104.769,182,1922.320802
-23.902,180,1924.682639
-147.29,182,1969.979998
-35.123,195,1972.89751
-29.236,225,1975.843875
-31.728,186,1978.626589
-46.664,201,1981.426236
-81.035,239,1984.579229
-100.392,202,1987.166095
-12.597,187,1989.640783
-54.592,186,1992.168573
-51.265,214,1994.902632
-70.6,186,2040.307882
-21.289,172,2042.553259
-64.666,194,2045.100189
-103.583,199,2047.687115
-34.65,191,2050.504927
-55.763,164,2052.911587
-10.55,180,2055.221447
-109.637,152,2057.352594
-68.227,215,2060.13572
-52.193,189,2062.650566
-94.477,183,2064.880902
-59.897,196,2110.477787
-85.613,210,2113.417483
-49.232,209,2116.464621
-69.845,198,2119.255032
-34.02,183,2121.742967
-44.071,176,2124.204537
-53.406,202,2126.799892
-37.029,189,2129.498622
-151.211,180,2131.871873
-84.128,197,2134.461528
-36.923,164,2136.662212
-74.72,212,2182.990802
-53.259,171,2185.280967
-80.263,192,2187.958654
-84.899,192,2190.375502
-34.485,192,2193.001951
-11.056,153,2195.232678
-27.881,202,2197.996241
-26.669,194,2200.5588
-45.578,224,2203.43801
-33.212,191,2205.923985
-83.933,229,2252.003044
-43.225,207,2254.822089
-70.486,203,2257.40503
-62.443,189,2259.72229
-42.284,219,2262.505373
-42.69,198,2265.028362
-83.108,192,2267.477182
-78.693,186,2269.823816
-37.323,204,2272.385174
-44.016,190,2274.617464
-75.361,177,2276.86904
-45.965,209,2322.563926
-98.792,202,2325.030185
-61.358,163,2327.089176
-209.819,209,2329.758474
-72.0,201,2332.388705
-56.409,175,2334.525847
-28.659,158,2336.57311
-16.76,158,2338.650269
-134.42,195,2341.110007
-12.033,194,2343.727173
-45.412,196,2346.201288
-53.352,210,2392.291868
-101.505,204,2394.938756
-86.091,185,2397.45664
-58.007,195,2400.03764
-39.552,198,2402.520626
0.643,188,2404.941954
-42.178,196,2407.494324
-23.212,164,2409.726969
-30.281,180,2411.921714
-69.471,184,2414.530141
-60.975,205,2460.545024
-73.355,194,2462.956034
-2.411,182,2465.390477
-126.1,214,2468.039671
-85.957,219,2470.84168
-0.253,200,2473.369627
-6.666,189,2475.796445
-76.048,183,2478.235731
-74.412,160,2480.29351
-37.277,189,2482.668941
-15.656,181,2485.078919
-83.392,208,2531.820398
-19.627,185,2534.229362
-34.525,164,2536.401083
-47.243,173,2538.702737
-32.266,183,2541.06713
3.33,171,2543.251978
-17.494,206,2545.76906
-42.056,189,2548.181349
1.417,175,2550.628568
-102.913,184,2552.832366
-14.08,178,2555.054641
-19.523,172,2601.413587
-37.026,162,2603.419631
2.062,201,2605.959301
-69.624,216,2608.625579
-87.673,200,2611.137768
-49.319,189,2613.51027
-80.859,193,2615.870492
-85.876,196,2618.402716
-40.754,170,2620.646922
-108.284,181,2622.988046
-49.796,217,2625.76414
2.336,144,2671.487745
-53.412,185,2673.925654
-22.782,152,2675.832637
-66.158,180,2678.157265
4.765,159,2680.229317
-38.765,188,2682.611557
8.62,161,2684.673592
-61.905,203,2687.139865
-117.44,162,2689.379619
-68.217,192,2691.957458
-11.18,158,2694.112812
-35.7,169,2696.285159
-98.446,222,2743.377122
-7.303,160,2745.445294
-46.358,163,2747.515278
-56.024,198,2750.096029
-9.191,183,2752.442509
-29.697,180,2754.883694
-9.139,183,2757.408041
-50.587,203,2760.226236
-40.942,192,2762.701866
-111.589,193,2765.224672
3.248,164,2767.286991
-62.675,203,2814.209992
-123.574,198,2816.843292
-96.783,221,2819.802042
-0.86,146,2821.639756
-53.835,211,2824.519717
-50.241,184,2826.870706
-34.782,179,2829.243653
-25.389,176,2831.726418
-59.306,210,2834.718375
-32.667,153,2836.745339
-3.699,152,2838.725588
-30.943,164,2884.849693
-40.003,158,2887.124821
3.619,182,2889.504521
-6.803,146,2891.283644
-17.765,142,2893.195055
-108.831,200,2895.919369
0.699,159,2898.028518
-32.366,158,2900.259883
-60.819,199,2902.954946
-52.083,204,2905.68337
-71.417,182,2908.290591
-21.567,172,2910.75348
0.374,176,2957.685849
-94.802,209,2960.498035
-50.05,201,2963.067064
-72.953,200,2965.755252
-2.582,182,2968.092558
-46.731,192,2970.481924
-23.538,148,2972.426784
-53.68,195,2974.972226
-8.014,179,2977.250859
-44.614,170,2979.433534
-25.893,187,2981.818366
-19.194,185,3028.974158
-26.707,186,3031.452282
-14.571,166,3033.684407
-6.06,169,3036.058187
-5.584,170,3038.326732
0.899,162,3040.482214
-29.688,172,3042.809176
-139.897,217,3045.593367
6.243,181,3048.111844
-9.664,174,3050.480816
-15.862,216,3053.404085
-32.387,190,3101.094185
8.299,125,3102.859243
-115.563,184,3105.396116
-7.994,188,3107.98095
3.51,159,3110.27754
-55.846,165,3112.722813
5.313,175,3115.136609
-74.782,205,3117.912884
-1.684,200,3120.685723
-39.944,183,3123.224389
-78.487,170,3125.511916
-29.197,162,3127.691507
-31.756,184,3176.582018
-30.085,144,3178.635275
-4.452,159,3180.729822
-18.466,152,3182.801989
0.959,197,3185.576846
-57.775,186,3188.091472
-60.089,170,3190.197058
1.652,182,3192.698471
-45.219,177,3194.961485
-57.578,156,3197.093512
3.556,172,3199.352014
-35.69,161,3201.597532
-5.342,192,3249.774199
-31.4,159,3251.881586
-76.721,206,3254.766109
3.084,174,3257.187451
-29.049,177,3259.614213
-37.626,158,3261.673813
-21.684,202,3264.319239
-21.69,160,3266.544538
-54.651,180,3268.935694
-25.582,185,3271.518003
-30.214,162,3273.834197
-71.448,176,3276.21094
-32.617,180,3324.812098
7.926,172,3327.179202
-7.8,175,3329.502178
-15.16,182,3332.046741
-8.175,161,3334.31881
-0.565,151,3336.501762
-46.026,183,3338.992373
5.153,168,3341.428824
-24.614,149,3343.53263
-23.876,166,3345.833022
-134.058,177,3348.174374
-28.494,159,3350.23911
-7.716,179,3398.712855
-154.962,218,3401.732
1.235,149,3403.80213
-18.636,198,3406.35237
-11.539,168,3408.533617
-21.709,232,3411.637485
-0.049,151,3413.7013
-28.5,213,3416.760108
5.845,175,3419.085857
4.296,131,3420.839832
-55.738,164,3423.085618
-15.748,175,3471.561196
-88.622,181,3474.046046
0.558,153,3476.213991
-5.835,156,3478.358827
-11.204,171,3480.705374
-2.131,157,3482.809583
-32.513,175,3485.320207
6.298,141,3487.341633
-2.279,161,3489.593832
1.943,162,3491.758386
3.664,183,3494.262693
-40.889,177,3496.857099
7.042,142,3498.820951
6.817,158,3547.255277
-72.691,160,3549.400118
10.166,175,3551.886199
-11.811,207,3554.708333
-47.777,182,3557.177381
2.472,161,3559.248618
4.102,191,3561.912851
-45.086,176,3564.52241
-14.454,218,3567.54337
-6.307,170,3569.959796
-52.877,189,3572.534403
-0.795,167,3621.244776
2.763,163,3623.365432
-18.888,173,3625.786315
-23.361,164,3628.078849
-0.689,158,3630.338675
-21.553,173,3632.720448
8.641,160,3634.98306
-13.799,170,3637.198586
0.206,164,3639.354943
-1.014,183,3642.076646
2.05,190,3644.832886
-3.471,168,3647.115527
-17.958,161,3695.026934
-51.688,130,3696.884663
-9.026,146,3698.946924
4.714,184,3701.438154
-12.598,178,3703.935832
-12.509,159,3706.12557
-25.675,183,3708.741358
-1.226,189,3711.45339
4.844,152,3713.569294
-41.678,152,3715.651118
-78.439,143,3717.660998
7.217,207,3720.575346
-8.348,157,3722.769391
5.672,148,3771.459638
-5.422,152,3773.59731
7.22,136,3775.641751
-2.167,153,3777.854535
-57.039,166,3780.233854
-8.846,176,3782.768393
-58.348,147,3784.956398
3.866,176,3787.57788
7.326,139,3789.354897
-13.259,152,3791.420919
-20.386,171,3793.761772
-19.932,142,3795.801656
-8.831,157,3798.120986
7.304,170,3846.875391
5.42,162,3849.332976
-41.56,153,3851.521341
8.82,138,3853.324431
