#{"t_start": 1767038183.6853204, "env_id": "None"}
r,l,t
-110.2,165,6.854289
-192.763,176,9.771564
-56.334,200,13.260883
-46.147,174,15.748603
-133.656,210,18.635572
-98.184,203,21.197493
-113.887,207,23.90521
-14.364,159,26.014453
-61.004,193,28.405055
-114.592,163,30.467311
-35.319,172,32.557897
-41.452,203,78.418497
-88.996,201,81.083046
-26.361,196,83.396354
-32.942,160,85.340731
-112.331,192,87.913345
-49.068,166,89.96406
-119.994,184,92.277717
-61.319,176,94.445409
-27.151,186,96.921357
-101.869,205,99.366513
-70.3,182,101.614539
-114.305,186,147.294649
-104.688,186,149.7002
-85.632,186,152.255985
-110.433,199,154.738029
-96.617,190,157.226311
-64.202,195,159.648694
-59.694,196,162.101474
-53.468,171,164.135118
-56.526,172,166.293136
-74.522,193,168.747466
-48.352,172,170.862368
-140.998,182,216.350674
-74.428,178,218.580279
-111.004,178,220.897698
-32.07,157,222.734775
-67.719,177,225.045138
-47.422,204,227.716158
-48.067,173,229.835898
-74.505,187,232.281393
-54.0,169,234.412474
-82.171,180,236.702362
-75.105,165,238.902745
-84.21,184,284.379776
-153.646,180,286.709449
-87.86,183,289.054265
-154.443,228,292.008097
-75.461,205,294.365739
-79.167,206,297.0082
-74.075,228,299.870145
-46.691,186,302.428996
-39.56,155,304.422707
-38.993,182,306.795825
-55.266,218,309.559779
-52.941,169,355.530136
-79.354,162,357.880501
-44.124,175,360.287835
-96.885,204,363.275511
-63.777,160,365.507612
-141.674,166,367.691014
-110.125,159,369.619004
-266.425,205,372.321448
-40.915,189,374.741249
-150.855,189,377.456589
-55.279,161,379.545931
-27.882,184,425.130207
-37.249,179,427.887812
-51.598,198,430.653083
-108.097,201,433.34907
-79.858,176,435.68671
-35.441,175,438.067997
-47.725,204,440.667461
-58.618,196,443.212345
-63.392,191,445.594072
-51.966,191,447.827434
-85.093,181,450.164646
-75.325,186,496.130747
-87.718,208,499.503041
-58.177,179,502.167323
-36.177,193,504.924114
-14.485,154,506.946939
-69.604,205,509.451542
-95.23,176,511.671512
-36.536,203,514.257445
-135.486,216,517.002379
-130.063,215,519.844948
-115.065,216,565.506795
-119.763,199,568.426968
-14.407,177,571.01192
-78.064,186,573.692589
-41.641,195,576.723951
-77.909,164,578.894585
-89.551,185,581.438597
-46.385,175,583.708052
-33.151,200,586.359675
-8.363,185,588.683675
-89.482,192,591.120889
-62.216,175,593.443907
-39.321,200,639.107905
-111.535,161,641.536404
-60.734,174,643.798292
-21.138,182,646.213067
-71.914,174,648.755354
-102.179,219,651.698504
-186.457,170,653.9167
-13.29,170,656.097267
-146.887,188,658.577585
-146.04,202,661.247857
-62.383,187,663.702246
-46.183,183,708.631165
-71.124,180,711.19256
-100.035,215,714.175535
-36.379,185,716.54892
-45.258,190,719.094565
-71.881,231,722.090031
-58.684,178,724.503434
-44.515,187,727.047804
-58.299,200,729.563937
-99.77,200,732.082549
-52.221,181,777.026235
-48.373,169,779.333649
-58.996,224,782.66867
-129.156,226,785.708067
-88.372,204,788.484211
-127.357,182,790.996237
-75.826,182,793.566469
-177.67,175,795.938025
-53.787,165,798.132404
-116.723,229,800.9717
-90.624,191,803.565447
-43.828,189,848.56214
-61.066,196,851.404383
-75.073,187,853.985041
-51.312,165,856.25088
-43.612,177,858.411197
-68.421,186,860.812345
-58.051,181,863.227265
-162.106,214,866.161897
-57.885,185,868.791775
-84.387,190,871.176969
-102.538,205,873.739519
-109.828,191,918.65093
-88.098,189,921.374548
-59.647,185,923.973556
-10.055,155,925.987445
-93.571,214,928.702795
-27.42,179,931.127552
-116.891,200,933.867038
-87.775,191,936.530577
-48.05,208,939.172788
-144.033,212,942.126875
-96.776,186,986.947638
-87.156,163,989.575434
-36.446,200,992.336617
-19.257,161,994.405403
-39.256,179,996.872045
-76.679,208,999.803171
-72.674,175,1002.121262
-158.471,195,1004.956013
-31.646,158,1007.133579
-75.857,192,1009.670432
-56.344,189,1011.914155
-44.195,185,1014.130539
-86.121,183,1059.158983
-30.009,163,1061.291167
-21.814,170,1063.618975
-75.235,208,1066.700782
-55.507,193,1069.38168
-90.688,206,1072.076664
-100.553,193,1074.825703
-67.869,187,1077.115208
-68.164,207,1079.765979
-92.947,179,1082.134834
-78.673,192,1127.26799
-115.118,194,1129.847862
-83.55,197,1132.49918
-51.87,200,1135.208163
-27.314,198,1137.842627
-36.603,197,1140.588858
-108.427,224,1143.46553
-77.916,209,1146.179363
-35.17,170,1148.49585
-51.511,210,1151.123227
-65.18,208,1153.887367
-78.79,191,1199.459348
-25.532,173,1202.061345
-69.177,175,1204.454361
-43.625,197,1207.029985
-149.776,196,1209.767544
-31.478,167,1211.886463
-111.375,200,1214.666725
-68.393,175,1216.859026
-52.889,178,1219.150387
-21.233,219,1221.98171
-60.704,189,1266.677289
-102.926,172,1269.061866
-93.737,190,1271.573282
-129.78,200,1274.180225
-126.841,188,1276.762042
-45.533,196,1279.404766
-107.046,233,1282.498022
-69.804,210,1285.257901
-4.267,148,1287.303453
-54.322,195,1290.015569
-73.296,190,1292.537508
-33.805,160,1337.470374
