#{"t_start": 1767038183.5168567, "env_id": "None"}
r,l,t
-15.116,196,8.066605
-106.771,203,11.298111
-104.553,191,14.276563
-77.403,182,16.764325
-82.665,182,19.173235
-85.85,217,21.836296
-210.452,211,24.636984
-74.213,210,27.337312
-88.481,164,29.425108
-89.574,175,31.617159
-64.664,199,77.265269
-89.871,209,80.070817
-91.55,173,82.186073
-149.719,203,84.656467
-167.693,195,87.232326
-49.314,194,89.638235
-58.444,179,91.943004
-80.963,189,94.276438
-43.323,176,96.597768
-70.217,157,98.484667
-58.967,209,101.008697
-128.656,180,146.641365
-32.286,172,148.880493
-85.634,153,150.881962
-70.895,191,153.466341
-40.868,202,155.975231
-101.964,181,158.368109
-94.115,175,160.477208
-53.446,186,162.804892
-111.53,195,165.196694
-58.053,207,167.730646
-48.487,186,170.108756
-82.471,219,215.90243
-123.468,248,219.138745
-89.987,188,221.553142
-63.117,175,223.689564
-182.897,202,226.314697
-104.153,191,228.767163
-47.771,168,230.838178
-26.648,186,233.280035
-63.552,170,235.436551
-77.175,201,238.023929
-40.653,159,240.10799
-48.133,175,285.521726
-45.939,187,287.91201
-72.158,206,290.522551
-87.527,192,292.901284
-28.58,179,294.98402
-44.455,152,296.990252
-102.872,160,298.989256
-89.479,189,301.539706
-74.049,182,303.893699
-46.4,222,306.779561
-32.796,165,308.885877
-62.332,214,355.373885
-119.084,199,358.353891
-63.041,181,360.841266
-260.947,210,363.913963
-62.362,219,366.799142
-154.706,200,369.307609
-107.317,220,372.198756
-51.649,176,374.421922
-19.888,190,377.150534
-96.824,156,379.218869
-62.45,193,424.933444
-90.305,191,427.835112
-147.009,212,430.701759
-75.329,172,433.041327
-99.987,177,435.489892
-110.372,187,437.999181
-96.681,196,440.463875
-174.048,225,443.385715
-45.437,192,445.774091
-29.744,183,447.92066
-165.671,208,450.600499
-82.476,192,496.707045
-34.137,176,499.589677
-101.123,223,502.940317
-132.829,207,505.784541
-94.202,191,508.244303
-97.437,196,510.588717
-27.476,211,513.350785
-16.108,168,515.449379
-58.46,194,517.881202
-80.55,179,520.263769
-52.921,200,565.740612
-79.217,186,568.502275
-169.757,200,571.452868
-101.041,190,574.165488
-55.069,180,576.966139
-103.684,168,579.237152
-9.643,179,581.649209
-54.716,163,583.752278
-81.764,171,586.093889
-53.467,216,588.763363
-18.316,210,591.450348
-76.044,186,636.396886
-50.409,211,639.737404
-134.862,220,642.879091
-220.677,237,646.048736
-128.801,214,649.095868
-124.609,207,651.877675
-103.303,216,654.715595
-114.015,185,657.026542
-255.233,199,659.718788
-65.363,179,662.070229
-93.332,198,707.115472
-47.086,180,709.560014
-60.12,179,712.064378
-70.924,201,714.857212
-87.979,180,717.118861
-83.949,192,719.79742
-166.713,207,722.454992
-110.477,207,725.276902
-106.68,178,727.689653
-92.499,208,730.266966
-20.24,167,732.384506
-102.309,199,777.55021
-35.574,185,780.130808
-195.294,191,782.975615
-30.023,192,785.614954
-26.059,168,787.849991
-105.1,186,790.422982
-94.903,172,792.93031
-66.284,216,795.777143
-176.125,192,798.34869
-90.375,160,800.377442
-60.421,204,802.972707
-56.636,217,848.44215
-43.742,206,851.336375
-127.039,212,854.284458
-69.792,189,856.812128
-57.421,189,859.198479
-94.794,214,861.990041
-106.492,166,864.270791
-76.695,199,866.919414
-118.367,193,869.564436
-59.188,217,872.396972
-55.075,187,917.185171
-107.482,198,919.735877
-200.831,212,922.884722
-56.472,208,925.677391
-93.308,196,928.173292
-92.035,210,930.97745
-121.039,214,933.853398
-67.612,154,936.06957
-112.093,169,938.223541
-36.984,185,940.556106
-62.412,187,943.272985
-138.802,200,988.428445
-93.351,190,991.334945
-40.487,202,994.015135
-157.456,223,997.001014
-103.75,192,999.654042
-69.022,174,1002.052647
-178.2,191,1004.650576
-52.593,182,1007.305266
-52.545,184,1009.733787
-11.321,160,1011.677642
-225.177,209,1014.157833
-115.494,183,1059.119099
-30.478,192,1061.707105
-45.817,214,1064.641132
-31.318,211,1067.688715
-79.993,196,1070.37587
-121.61,197,1072.987365
-41.695,206,1075.881304
-75.549,204,1078.412483
-121.035,220,1081.316191
-234.598,215,1084.164385
-102.848,204,1129.420568
-109.187,216,1132.285693
-42.624,213,1135.195389
-48.525,187,1137.659938
-87.071,198,1140.439946
-65.351,198,1143.015069
-64.991,191,1145.536205
-123.396,171,1147.762868
-73.453,225,1150.719004
-53.313,191,1153.122193
-72.367,197,1198.609654
-110.017,174,1201.47609
-86.316,186,1204.022165
-54.807,195,1206.432067
-115.581,218,1209.563292
-31.268,194,1212.000374
-40.64,194,1214.696501
-102.3,217,1217.433117
-70.755,181,1219.77318
-27.077,194,1222.285674
-100.312,189,1267.086659
-89.116,185,1269.519644
-3.895,162,1271.694249
-57.322,188,1274.032776
-36.387,206,1276.938423
-99.216,193,1279.5461
-61.275,195,1282.185108
-46.23,204,1284.822188
-74.784,197,1287.50061
-60.664,196,1290.232351
-78.664,211,1293.043707
-20.945,213,1338.861349
-87.148,218,1341.900975
-33.916,154,1343.910156
-84.008,228,1346.970375
-67.056,190,1349.524042
-39.3,219,1352.372288
-49.372,199,1354.927968
-124.839,173,1357.25249
-93.872,174,1359.613556
-100.507,191,1362.084342
-40.538,230,1407.530117
-17.011,188,1410.116917
-25.499,181,1412.738698
-81.179,183,1415.380718
-149.076,208,1418.337431
-141.715,199,1420.964509
-113.408,218,1423.890082
-9.715,218,1426.829439
-26.198,169,1428.904383
-53.052,177,1431.338316
-32.417,198,1433.835375
-87.349,183,1478.498083
-35.177,202,1481.180692
-44.727,206,1484.307049
-44.981,225,1487.27077
-113.925,256,1490.544495
-30.204,195,1493.245559
-87.205,189,1495.890703
