#{"t_start": 1766874618.7398343, "env_id": "None"}
r,l,t
-22.064,193,9.588254
-30.826,187,10.820035
-35.682,145,11.825972
-28.868,181,13.087156
-19.57,179,14.399474
-20.67,171,16.411856
-50.4,184,17.950731
-15.57,146,19.007663
-43.215,180,20.278201
-17.592,180,21.535662
-28.859,169,22.66735
-47.186,212,233.937324
-25.945,174,235.090427
-25.772,201,236.478572
-46.35,183,237.748811
-42.406,212,239.301669
-43.314,198,240.748663
-15.593,156,241.815022
-39.332,211,243.268638
-19.732,228,244.918883
-39.393,224,246.446949
-30.687,194,462.80347
-39.041,184,483.219158
-38.236,162,487.174266
-41.126,164,491.180618
-13.992,162,495.144112
-18.636,193,499.637913
-40.748,205,504.697048
-8.784,167,508.830277
-19.266,182,513.088333
-13.766,162,517.169382
-29.184,177,521.360322
-13.983,157,525.239885
-19.794,159,742.563157
-27.383,171,746.566658
-13.95,185,751.042999
-41.704,167,755.142802
-29.456,187,759.654334
-51.134,174,763.930322
-23.531,190,768.54286
-8.091,164,772.559175
-46.238,180,777.039996
-21.977,172,781.103671
-33.197,178,785.321381
-14.187,203,790.11733
-12.603,160,1010.118997
-25.004,179,1015.671195
-20.275,177,1020.751992
-15.95,162,1024.759624
-18.406,168,1028.890649
-17.561,181,1033.43234
-15.514,150,1037.140363
-17.914,159,1041.04269
-17.361,175,1045.408565
-1.995,163,1049.301776
-29.401,204,1054.194837
-37.383,187,1058.84713
-14.866,138,1277.016368
-15.057,201,1281.959584
-13.928,153,1285.613098
-20.037,189,1290.268995
-10.073,148,1293.775579
-18.995,147,1297.205842
-57.381,203,1302.082101
-17.609,183,1306.619956
-2.355,166,1310.647401
-39.951,174,1315.000793
-30.985,168,1319.074389
-20.265,171,1323.013313
-6.16,157,1544.171132
-24.676,173,1549.660571
-24.754,202,1555.267697
-14.759,153,1559.297541
-28.7,161,1563.219352
-37.239,180,1567.638386
-34.994,166,1571.648936
-27.325,194,1576.378103
-24.584,151,1580.01969
-39.327,195,1584.653621
-25.765,206,1589.665898
-16.26,172,1811.724637
-7.714,150,1815.493789
-57.811,192,1820.307696
-31.267,201,1825.237406
-11.153,170,1829.369751
-19.976,192,1834.023429
-39.517,178,1838.044698
-34.16,207,1843.085901
-18.0,200,1847.909709
-19.482,164,1851.86869
-15.629,172,1856.080103
-1.691,167,1860.273075
-21.361,178,2084.789317
-26.565,199,2091.461619
-42.351,223,2097.434391
-30.761,200,2102.85058
-58.695,182,2107.369727
-33.302,189,2111.82371
-36.292,203,2116.708743
-12.902,197,2121.504572
-20.77,139,2124.84648
-14.336,199,2129.62608
-8.801,185,2351.74918
-17.056,156,2355.574873
-13.368,211,2360.48659
-29.414,205,2365.46969
-38.887,173,2369.582178
-18.581,191,2374.236402
-9.616,178,2378.748311
-25.418,162,2382.648376
-4.853,157,2386.391892
-33.397,188,2390.87613
-16.811,165,2394.754791
-40.752,193,2399.459723
-11.954,170,2623.147015
-19.928,178,2627.427275
-2.079,199,2632.299232
-8.356,159,2636.184819
-41.85,200,2641.063672
-53.526,185,2645.522853
-32.4,199,2650.41052
-30.163,179,2654.67516
-13.188,159,2658.374041
-20.964,182,2662.811002
-9.153,166,2666.845505
-12.026,168,2888.788211
