#{"t_start": 1767038183.5450485, "env_id": "None"}
r,l,t
-46.62,208,8.254467
-46.788,194,11.304347
-26.725,151,13.59112
-64.949,179,16.136778
-75.539,199,18.84489
-50.813,183,21.11049
-100.755,197,23.7194
-100.857,160,25.849812
-68.511,159,27.879316
-55.65,176,30.043821
-50.885,182,32.27697
-58.299,166,77.560675
-20.157,193,80.152855
-105.284,163,82.135783
-98.999,199,84.561949
-92.249,180,86.908367
-58.88,153,88.851922
-104.473,196,91.379739
-16.942,165,93.408584
-162.409,160,95.476954
-125.942,192,97.893074
-58.452,184,100.079744
-67.754,187,145.780289
-79.548,181,148.095506
-126.799,188,150.524838
-53.728,220,153.494594
-79.11,192,155.865605
-78.962,188,158.370108
-100.136,202,160.855214
-89.626,180,163.047081
-78.987,163,165.05923
-42.221,179,167.196157
-131.394,223,170.083841
-111.396,167,215.141644
-84.468,175,217.495707
-79.17,172,219.749499
-128.499,186,222.049209
-85.963,169,224.151844
-129.394,209,226.890085
-66.657,182,229.174609
-104.592,189,231.540787
-56.423,209,234.263561
-51.613,190,236.687028
-108.85,205,239.394527
-110.71,215,285.30781
-164.215,190,287.751077
-16.01,193,290.219268
-129.892,171,292.392696
-68.833,183,294.488736
-88.111,197,297.021276
-49.081,207,299.619714
-82.13,173,301.999716
-34.145,160,304.06495
-62.123,185,306.377506
-77.891,188,308.839373
-178.798,198,355.105944
-163.291,202,358.158529
-77.606,216,361.106462
-54.293,158,363.369495
-26.521,211,366.271963
-72.797,185,368.650298
-84.81,167,370.854926
-81.449,179,373.070146
-56.492,193,375.712087
-125.049,190,378.283589
-112.603,222,381.278309
-86.006,186,427.15691
-58.446,160,429.467299
-97.737,190,431.98281
-116.825,199,434.704293
-208.646,201,437.362104
-79.793,189,439.827194
-47.086,159,441.917719
-57.716,213,444.660224
-144.54,205,447.08893
-132.704,239,450.06483
-87.774,239,496.822203
-118.039,194,499.964353
-85.811,184,502.662579
-37.285,190,505.340883
-63.837,201,507.966453
-86.471,177,510.024883
-49.127,189,512.489286
-38.008,194,514.953041
-42.041,187,517.323837
-53.982,183,519.759795
-66.47,209,522.182343
-68.053,159,567.700705
-78.907,191,570.396451
-79.012,202,573.269858
-98.408,176,576.121892
-87.724,175,578.476461
-127.046,219,581.467581
-78.358,159,583.545799
-38.497,211,586.33811
-69.32,202,588.88169
-25.165,179,591.137239
-76.092,210,636.40869
-121.333,189,639.493083
-42.236,231,642.784233
-78.364,190,645.284046
-111.85,206,648.177447
-150.223,188,650.771779
-69.805,181,653.213469
-83.566,209,655.882432
-199.165,196,658.440619
-26.638,206,661.173002
-166.999,192,663.680417
-58.282,203,708.889029
-69.903,191,711.549329
-97.528,199,714.345284
-98.703,182,716.680174
-66.2,224,719.673691
-112.629,173,721.933277
-45.206,199,724.579027
-120.531,194,727.212971
-62.793,177,729.480246
-75.151,188,731.865346
-76.972,189,776.847344
-99.708,168,779.061887
-101.505,174,781.560462
-41.187,189,784.422057
-110.893,217,787.273955
