#{"t_start": 1767038183.5692015, "env_id": "None"}
r,l,t
-85.044,173,7.256156
-34.993,169,9.892913
-25.472,168,12.794464
-37.795,177,15.498297
-64.439,188,18.013774
-114.022,164,20.12997
-45.405,154,22.049553
-16.439,155,24.193627
-53.778,162,26.329892
-59.589,160,28.340781
-105.571,181,30.58834
-160.681,179,32.77723
-83.699,227,78.944904
-94.152,189,81.443458
-61.366,167,83.406327
-64.783,162,85.358621
-72.822,190,87.91174
-44.011,177,90.104037
-47.067,195,92.546682
-31.002,182,94.834059
-98.993,198,97.434227
-60.935,185,99.605621
-102.617,206,145.500797
-41.959,194,147.993404
-44.28,192,150.479909
-79.142,191,153.072634
-88.288,219,155.811605
-26.831,181,158.202626
-48.688,185,160.48147
-75.07,192,162.865993
-82.039,201,165.313208
-85.813,181,167.494049
-74.293,174,169.773422
-63.941,180,214.960983
-82.172,208,217.726678
-125.679,206,220.437032
-65.089,200,222.834467
-53.294,165,224.986292
-157.333,190,227.468124
-75.535,182,229.712671
-90.782,179,232.005261
-27.503,143,233.92081
-129.514,196,236.358838
-59.458,173,238.613583
-31.074,184,284.117554
-60.783,198,286.681005
-86.515,196,289.186319
-62.922,173,291.41837
-147.829,199,293.754267
-120.278,204,296.302527
-69.936,179,298.593148
-121.787,200,301.231849
-60.858,206,303.95866
-53.928,208,306.643659
-118.05,188,309.095921
-96.437,188,355.193283
-72.625,174,357.729508
-51.083,189,360.360923
-90.979,188,363.101681
-146.05,187,365.716278
-41.293,180,368.039294
-31.497,169,370.130575
-40.531,183,372.527703
-74.397,209,375.303261
-116.54,197,378.039872
-103.024,174,380.358209
-63.553,179,425.891445
-31.21,158,428.342642
-162.875,184,430.866833
-114.961,210,433.720283
-53.689,165,435.890084
-120.069,203,438.656166
-120.14,186,441.055333
-102.574,182,443.381513
-84.157,192,445.769881
-59.5,175,447.823132
-52.295,219,450.623871
-105.053,197,496.902339
-111.264,177,499.761356
-35.164,179,502.384482
-106.314,199,505.207463
-44.98,194,507.739281
-96.683,216,510.324206
-77.256,168,512.51461
-141.666,210,515.185766
-33.984,180,517.448464
-130.742,172,519.744218
-55.789,211,522.189765
-97.903,234,568.719617
-121.775,188,571.585262
-102.559,184,574.156087
-33.399,172,576.842077
-161.616,164,579.010643
-43.325,172,581.393159
-75.803,213,584.108126
-166.033,192,586.656301
-95.623,218,589.432917
-63.519,184,591.811413
-99.679,192,636.944668
-32.047,169,639.610804
-124.833,208,642.632847
-124.352,201,645.27191
-86.173,194,648.001401
-61.142,185,650.500534
-68.997,176,652.965951
-75.516,204,655.543916
-78.082,217,658.381523
-61.379,169,660.584839
-21.122,183,663.035287
-26.201,169,707.668771
-120.483,182,710.290115
-102.358,177,712.697289
-170.116,233,715.86438
-134.588,195,718.500708
-86.185,229,721.444926
-56.858,203,724.099967
-84.426,170,726.443148
-141.186,207,729.145901
-82.353,154,731.074712
-111.266,194,733.504893
-107.747,205,778.836295
-109.958,226,782.176041
-32.304,156,784.414346
-122.581,217,787.260034
-135.056,220,790.297722
-32.638,191,793.043295
-63.398,180,795.411287
-150.585,203,798.161446
-98.364,166,800.252364
-101.873,208,802.837893
-48.689,191,847.961411
-101.129,209,850.985828
-39.6,204,853.791053
-61.344,174,856.208805
-26.786,173,858.304493
-30.413,176,860.588602
-144.0,213,863.453811
-74.064,179,865.894724
-85.707,215,868.908024
-142.281,205,871.501034
-70.507,213,916.532645
-89.946,192,919.112883
-82.453,201,921.981245
-125.796,208,924.94757
-84.327,202,927.472944
-48.167,176,929.724511
-54.663,195,932.414825
-103.71,192,935.118181
-33.336,191,937.575079
-39.015,186,939.914366
-88.975,209,942.963711
-135.705,190,987.897617
-66.913,184,990.789773
-66.626,187,993.204001
-32.437,193,995.71844
-113.57,199,998.540186
-24.33,206,1001.412895
-168.52,176,1003.801484
-44.946,187,1006.53796
-43.712,160,1008.627862
-61.784,197,1011.127426
-82.282,192,1013.414126
-117.005,197,1058.512886
-48.251,170,1060.712531
-37.171,202,1063.537327
-68.946,183,1066.219226
-91.464,193,1068.953243
-88.719,245,1072.169153
-112.587,219,1075.279256
-66.678,180,1077.44247
-144.338,219,1080.289183
-120.071,183,1082.684841
-84.743,203,1127.971132
-34.369,178,1130.376645
-113.723,200,1133.006674
-135.851,208,1135.862293
-176.405,197,1138.441458
-50.568,161,1140.735801
-66.564,179,1143.032352
-39.063,198,1145.68134
-52.734,184,1148.039455
-74.046,202,1150.70475
-109.364,198,1153.211431
-158.111,200,1198.768735
-58.608,170,1201.550403
-72.175,194,1204.189848
-54.854,219,1207.005213
-131.845,188,1209.657668
-125.078,195,1212.176478
-41.202,198,1214.855877
-36.339,187,1217.224522
-87.884,192,1219.692551
-34.283,192,1222.18403
-23.763,184,1266.912892
-33.802,183,1269.337215
-12.799,187,1271.78674
-28.375,192,1274.307068
-64.281,192,1276.940996
-81.884,195,1279.613555
-99.479,209,1282.379636
-36.82,183,1284.756324
-90.911,217,1287.675903
-24.762,160,1289.96049
-70.634,157,1292.12455
-98.022,215,1337.814577
-86.696,193,1340.585836
-54.531,223,1343.556005
-73.744,193,1346.08095
-29.009,186,1348.649414
-71.228,209,1351.410328
-88.642,203,1354.018724
-97.835,201,1356.701048
-51.485,192,1359.22945
-66.576,182,1361.656202
-66.221,195,1364.059986
-39.951,206,1409.452558
-62.739,174,1411.839525
-46.203,189,1414.608112
-10.766,191,1417.365207
-122.227,215,1420.31308
-23.683,210,1422.974272
-21.0,182,1425.508744
-37.102,167,1427.646145
-87.899,188,1430.169017
-98.971,220,1433.022427
-129.214,195,1477.820415
-77.532,195,1480.206381
-50.126,191,1483.062807
-139.854,174,1485.560467
-54.162,186,1487.943457
-38.417,192,1490.449676
-110.352,190,1493.057066
-20.22,196,1495.821568
-23.984,186,1498.308017
-143.485,199,1501.12499
-34.957,199,1503.759238
-45.879,173,1548.418117
-35.018,224,1551.48993
-21.644,190,1554.160235
-58.4,204,1557.100777
-39.431,200,1559.840683
-86.07,231,1562.855006
-120.166,215,1565.577167
-65.825,206,1568.350924
-50.164,199,1570.849182
-150.344,222,1573.667156
-128.109,215,1619.608526
-30.991,177,1622.179079
-43.595,213,1625.061728
-111.126,208,1627.805858
-66.495,175,1630.338853
-51.77,185,1632.771894
-81.961,209,1635.64019
-37.755,250,1638.96012
-62.0,196,1641.328305
-98.893,172,1643.591211
-111.016,214,1689.147597
-97.009,204,1691.85799
-19.235,182,1694.348327
-0.98,166,1696.496495
-35.994,214,1699.372455
-111.975,209,1702.13953
-38.223,183,1704.516855
-110.892,184,1707.021488
