#{"t_start": 1767038183.5730438, "env_id": "None"}
r,l,t
-52.019,203,8.133428
-59.355,203,11.35793
-146.591,155,13.734298
-31.075,153,15.846818
-106.122,184,18.340098
-65.665,182,20.588908
-87.811,197,23.184857
-109.997,202,25.928573
-49.497,185,28.266117
-136.21,199,30.741893
-66.404,180,32.937367
-90.923,196,78.716922
-98.459,183,81.145543
-220.814,201,83.525073
-57.883,189,85.853858
-45.803,174,88.174215
-165.807,239,91.214792
-29.031,187,93.493561
-54.146,190,95.961327
-142.353,216,98.59096
-38.305,195,100.935921
-47.338,203,146.87657
-73.979,204,149.491603
-78.284,181,151.963965
-81.814,207,154.607912
-66.252,169,156.771829
-66.506,200,159.315163
-66.962,196,161.749678
-59.155,160,163.634926
-79.121,195,166.064704
-40.978,173,168.275262
-73.697,209,170.8655
-141.062,181,216.332292
-41.66,193,218.763701
-86.446,212,221.48829
-103.077,175,223.620619
-33.12,182,226.007597
-117.473,189,228.430208
-106.909,170,230.493297
-30.731,197,233.082529
-59.873,211,235.785739
-68.095,180,238.080549
-59.151,185,240.491564
-106.914,199,286.19934
-223.487,217,288.968351
-78.741,188,291.389858
-95.804,199,293.717605
-136.74,214,296.40667
-37.245,170,298.578832
-48.273,190,301.083616
-109.41,211,303.861134
-85.979,226,306.808527
-107.414,164,308.909175
-49.025,184,354.898061
-48.712,232,358.380903
-65.344,182,360.89715
-94.778,179,363.476333
-60.955,179,365.936547
-25.89,175,368.20042
-114.629,204,370.874747
-58.072,201,373.385232
-87.455,192,376.05075
-16.923,179,378.44846
-45.03,167,380.663815
-81.817,185,426.448564
-105.029,207,429.501748
-99.961,217,432.480966
-63.75,215,435.334804
-83.89,193,437.920218
-86.044,193,440.364789
-120.781,161,442.494607
-142.626,193,444.97732
-43.777,178,447.053677
-165.482,227,449.894515
-142.189,193,495.815979
-100.815,181,498.818711
-31.317,156,501.133646
-78.551,187,504.029653
-134.3,181,506.425776
-56.677,187,508.734218
-57.409,175,510.82226
-36.843,149,512.805061
-44.097,185,515.09194
-75.31,202,517.65469
-100.466,194,520.208536
-69.902,205,565.858001
-83.19,164,568.241712
-56.57,160,570.498616
-59.86,184,573.135183
-46.726,192,576.184722
-67.529,193,578.775527
-59.029,192,581.419681
-192.366,220,584.236513
-119.373,172,586.548408
-67.704,165,588.634493
-54.406,190,591.046829
-34.537,205,636.257653
-34.197,174,639.051808
-71.545,181,641.822921
-37.996,203,644.331562
-75.869,199,647.050225
-57.294,176,649.56385
-190.323,195,652.333903
-58.947,171,654.45681
-28.756,153,656.424912
-65.464,180,658.820106
-81.245,189,661.30868
-66.831,169,663.547307
-32.675,184,708.422881
-116.283,190,711.165895
-79.976,210,714.09523
-27.316,172,716.289911
-98.459,182,718.764216
-65.068,184,721.123061
-125.246,188,723.560279
-60.834,213,726.516094
-84.767,198,729.09057
-150.286,167,731.164054
-103.83,202,733.710285
-77.723,186,778.809135
-35.274,203,781.752399
-127.214,185,784.454845
-87.918,194,786.996626
-116.899,187,789.57794
-75.315,199,792.412444
-69.344,240,795.611658
-133.279,196,798.253547
-94.981,180,800.553873
-129.155,216,803.337389
-93.93,203,848.549993
-94.378,171,851.0431
-134.463,200,853.805677
-158.515,201,856.524666
-109.562,191,858.883569
-50.382,166,861.066499
-28.898,191,863.640287
-108.965,200,866.330981
-103.352,175,868.841779
-135.45,207,871.448105
-88.12,227,916.78204
-179.913,218,919.588323
-51.728,156,921.87812
-45.564,206,924.757099
-55.791,186,927.156393
-153.634,188,929.533216
-83.032,213,932.469493
-89.587,184,935.04304
-70.607,188,937.487039
-53.889,212,940.172209
-121.596,216,943.303643
-62.674,220,988.841867
-65.38,210,991.893559
-123.42,173,994.162834
-151.629,190,996.630501
-54.073,167,998.985272
-25.108,198,1001.786774
-106.676,158,1003.941437
-75.548,201,1006.832744
-133.609,190,1009.368806
-86.462,184,1011.554266
-92.227,186,1013.84419
-48.346,199,1058.97237
-98.396,207,1061.731801
-128.07,210,1064.611072
-82.81,186,1067.326021
-84.913,193,1069.999792
-83.94,207,1072.6964
-56.83,199,1075.560392
-51.992,187,1077.869713
-101.538,210,1080.620919
-62.236,207,1083.393632
-39.842,168,1128.11181
-45.238,186,1130.676031
-86.394,194,1133.226772
-122.732,216,1136.15331
-54.214,193,1138.655138
-85.2,190,1141.299545
-87.633,173,1143.525124
-87.441,191,1146.027517
-53.256,189,1148.531537
-72.761,230,1151.487921
-145.137,189,1153.979579
-46.243,183,1199.336946
-33.486,183,1202.185544
-21.482,168,1204.494026
-66.191,163,1206.635732
-43.78,199,1209.414144
-30.31,205,1212.01074
-63.722,178,1214.456684
-95.587,200,1217.017112
-51.989,178,1219.320508
-40.678,176,1221.636166
-39.299,175,1223.761623
-80.862,203,1268.877508
-116.976,215,1271.725043
-84.132,211,1274.470486
-41.779,212,1277.377905
-38.41,199,1280.084787
-45.622,180,1282.467657
-148.031,197,1285.025595
-103.828,187,1287.585632
-71.135,178,1290.072423
-118.344,187,1292.571299
-44.885,186,1338.005606
-62.635,198,1340.786793
3.995,179,1343.257029
-41.557,200,1345.809064
-55.417,196,1348.491896
-137.36,222,1351.433955
-169.402,194,1353.925783
-49.38,201,1356.605922
-124.223,225,1359.5708
-177.319,215,1362.330559
-30.559,181,1407.152062
-77.971,196,1409.861436
-78.365,197,1412.690605
-85.091,173,1415.211555
-127.92,211,1418.208419
-24.063,198,1420.823733
-108.821,175,1423.146539
-40.733,171,1425.489234
-154.497,238,1428.486071
-128.737,209,1431.332603
-88.896,214,1434.032098
-61.415,183,1478.658128
-40.085,187,1481.201396
-21.953,195,1484.122834
-93.672,205,1486.857824
-43.017,175,1489.12411
-114.652,207,1491.840358
-159.772,214,1494.835378
-22.3,173,1497.262415
-7.229,196,1499.84695
-45.666,166,1502.102765
-38.993,214,1547.492677
-171.466,191,1549.960864
-73.203,201,1552.854148
-93.462,197,1555.696771
-164.453,218,1558.566223
-79.762,168,1560.872519
-75.906,198,1563.386235
-43.507,182,1565.724891
-57.7,207,1568.536302
-91.327,188,1570.894779
-37.655,217,1573.669596
-66.001,174,1619.037695
-165.583,184,1621.705274
-47.284,207,1624.484224
-142.643,198,1627.145176
-47.387,205,1630.068742
-45.609,208,1632.812018
-83.361,189,1635.342178
-129.163,201,1638.144413
-63.643,184,1640.397549
-30.036,221,1643.218611
-2.691,169,1688.123101
-49.842,179,1690.483537
-93.114,188,1693.157124
-107.983,215,1695.94751
-81.377,222,1698.981388
-26.311,196,1701.532117
-123.358,229,1704.481137
-35.466,194,1707.096965
-52.507,202,1709.764985
-58.634,225,1712.663104
-96.426,186,1757.776333
-58.807,190,1760.431013
-26.744,169,1762.93195
-13.736,173,1765.30631
-83.63,207,1768.072513
-42.378,206,1770.767093
-40.52,204,1773.520085
-49.343,201,1776.280187
-91.169,206,1778.770937
-120.817,202,1781.664295
-10.551,187,1783.968736
-51.669,213,1829.752486
-94.72,184,1832.318617
-44.859,231,1835.234316
-21.689,190,1837.789414
-112.708,202,1840.657347
-58.068,189,1843.227936
-63.737,219,1846.249227
-56.991,194,1848.825109
-20.297,200,1851.348024
-21.099,183,1853.699046
-52.646,221,1899.510031
-59.844,198,1902.264805
-115.68,212,1905.142372
-48.351,168,1907.524634
-57.401,183,1910.111683
-41.393,162,1912.25304
-121.679,201,1915.145826
-100.518,163,1917.285828
-3.735,168,1919.316261
-49.921,187,1921.637517
-194.749,200,1924.275006
-60.839,177,1969.469321
-27.66,222,1972.802407
-89.537,189,1975.224879
-57.115,167,1977.629832
-114.493,191,1980.420673
-21.882,183,1982.897576
-51.724,149,1984.841735
-74.374,200,1987.381173
-23.473,190,1989.924148
-7.445,168,1992.208544
-60.413,176,1994.449908
-24.37,182,2039.604613
-16.235,191,2042.241762
-77.023,196,2044.901718
-43.147,182,2047.277707
-47.817,186,2049.893793
-86.219,165,2052.416654
-102.054,203,2055.015518
-52.853,201,2057.770541
-27.421,204,2060.440151
-36.105,192,2062.999413
-25.908,191,2065.399442
-78.42,187,2110.82424
-47.286,191,2113.499918
-59.429,157,2115.721452
-66.403,204,2118.629302
-76.221,203,2121.461135
-20.071,178,2123.944449
-34.208,221,2126.811862
-37.724,202,2129.674305
-108.856,168,2131.892828
-39.613,174,2134.151078
-43.814,204,2137.018038
-95.028,199,2183.07478
-46.112,208,2185.816103
-16.34,194,2188.535988
-74.78,196,2191.025567
-119.039,198,2193.819365
-1.576,158,2196.050842
-52.763,183,2198.52383
-113.265,214,2201.303496
-47.955,210,2204.004813
-75.365,148,2205.981204
-31.726,199,2208.618379
-132.252,214,2254.583344
-38.794,185,2256.906894
-6.729,168,2258.921089
-78.747,186,2261.312661
-27.546,167,2263.50768
-58.957,191,2265.913528
-50.407,210,2268.603586
-21.665,178,2270.804219
-81.619,194,2273.187398
-48.264,188,2275.467746
-67.898,176,2320.649821
-37.77,178,2322.97939
-101.707,181,2325.215309
-57.348,208,2327.840222
-27.237,196,2330.349002
-55.395,220,2333.198084
-56.563,202,2335.697835
-32.412,208,2338.432064
-88.46,220,2341.21051
-86.387,204,2344.001711
-40.555,189,2346.331239
-90.24,187,2392.144457
-140.52,192,2394.616586
-68.074,162,2396.796454
-187.39,195,2399.390081
-21.095,188,2401.790159
-101.634,196,2404.298332
-1.768,186,2406.772388
-23.515,187,2409.262334
-101.262,190,2411.611537
-145.851,203,2414.42692
-13.287,188,2416.808699
-10.157,168,2462.333506
-30.867,182,2464.701762
-8.741,152,2466.646302
-33.611,187,2468.963513
-74.234,198,2471.536439
-46.001,198,2474.027814
-23.728,216,2476.824655
-7.388,181,2479.227944
-65.821,185,2481.58106
-16.151,183,2484.039966
-52.242,197,2486.665969
-50.975,189,2533.043055
-16.305,142,2534.963319
-14.302,179,2537.290728
-52.226,198,2539.90013
-1.372,149,2541.876343
-9.128,213,2544.514068
-79.568,187,2546.797955
-152.678,216,2549.741866
-33.631,169,2551.848828
-71.584,205,2554.429422
-41.563,166,2556.537379
-42.647,198,2603.10238
-84.823,215,2605.840467
-85.778,212,2608.445126
-56.281,188,2610.789941
-49.02,179,2613.033525
-26.595,221,2615.758127
-57.054,197,2618.286418
8.515,161,2620.422638
-122.222,202,2623.017029
-41.171,175,2625.260511
-5.659,199,2671.682579
-11.704,179,2674.051883
-7.027,181,2676.282073
-20.769,142,2678.163149
-25.337,193,2680.719761
-44.117,208,2683.305834
-72.181,207,2685.932399
-1.542,221,2688.824466
-2.462,187,2691.30032
-16.423,186,2693.829943
-78.111,179,2696.181439
-41.044,157,2742.409773
-0.77,207,2745.138851
-21.299,170,2747.258395
-56.739,184,2749.658403
