#{"t_start": 1767038183.6864593, "env_id": "None"}
r,l,t
-176.343,220,8.272385
-49.196,158,10.689213
-70.381,197,13.83452
-136.022,158,16.023376
-61.504,205,18.79458
-88.725,186,21.106856
-33.407,158,23.149256
-8.937,193,25.760058
-45.463,166,27.867434
-165.404,204,30.391376
-86.591,227,76.323429
-149.823,216,79.209276
-73.34,195,81.686864
-33.411,178,83.851843
-60.831,190,86.260997
-79.141,189,88.693729
-52.36,218,91.466649
-137.947,206,94.000392
-73.406,166,96.225051
-105.169,255,99.295321
-70.083,189,101.625724
-111.001,201,147.511733
-51.669,205,150.184847
-88.873,213,153.078366
-100.999,190,155.407547
-37.902,169,157.655684
-58.643,202,160.140409
-51.926,174,162.32933
-90.236,173,164.398497
-73.034,173,166.536297
-110.926,212,169.28483
-91.321,198,214.671081
-115.653,204,217.406012
-110.529,181,219.764203
-77.618,196,222.162584
-53.616,180,224.473441
-95.353,184,226.843186
-60.53,186,229.175234
-34.85,147,231.031538
-80.865,185,233.492171
-41.276,158,235.474126
-113.7,182,237.819257
-50.565,174,240.074181
-173.371,233,286.203903
-33.848,212,288.930735
-53.252,161,291.001784
-90.267,201,293.386863
-44.025,198,295.835687
-54.926,186,298.184082
-107.748,179,300.529441
-30.14,189,303.088476
-116.365,221,305.838361
-166.476,225,308.845682
-24.316,177,354.719268
-52.826,183,357.457994
-58.626,205,360.296687
-78.882,178,362.905755
-123.044,195,365.633817
-91.681,184,368.015843
-31.6,227,370.934403
-177.486,213,373.643386
-129.518,194,376.422846
-144.799,199,379.024542
-183.937,186,424.473702
-83.007,199,427.654973
-75.877,212,430.525982
-61.463,191,433.072625
-74.491,174,435.471758
-115.463,172,437.822579
-65.149,198,440.321978
-65.964,183,442.720391
-77.261,161,444.820453
-129.774,206,447.223912
-97.918,220,449.966859
-57.795,172,495.653214
-64.234,196,498.895399
-162.224,190,501.666446
-96.443,231,505.017409
-125.25,197,507.587007
-101.539,210,510.088221
-16.485,159,512.139299
-101.02,185,514.521508
-47.331,172,516.714673
-83.507,220,519.585007
-58.043,190,521.789505
-110.027,188,567.67547
-20.72,167,570.023336
-44.034,203,572.946905
-122.57,240,576.675309
-46.524,161,578.798697
-85.339,197,581.504905
-51.394,198,584.032672
-57.38,195,586.604285
-67.132,191,589.060709
-25.649,189,591.497393
-98.725,193,636.57942
-46.276,212,639.826765
-39.188,166,642.344807
-67.516,196,644.892252
-86.76,227,648.078431
-90.752,213,651.008312
-20.207,159,653.129508
-37.565,168,655.277257
-35.667,191,657.729542
-66.275,192,660.310266
-49.846,177,662.639913
-58.156,183,707.474318
-7.59,202,710.403971
-85.387,218,713.355443
-32.147,206,716.09594
-36.231,178,718.516438
-267.401,207,721.167762
-30.65,204,723.811891
-48.445,173,726.227412
-205.909,195,728.783942
-53.547,186,731.111898
-25.469,153,732.998129
-101.973,213,778.437676
-45.293,180,781.003708
-64.615,188,783.859984
-83.275,195,786.397757
-53.519,166,788.682286
-41.354,175,791.061085
-100.073,203,793.893013
-113.838,188,796.478684
-121.416,196,798.949555
-17.206,196,801.43568
-53.334,187,803.98377
-69.772,211,849.316841
-118.728,219,852.462436
-167.142,215,855.500145
-38.627,181,857.646497
-18.497,181,860.052768
-40.015,193,862.51769
-48.927,211,865.480301
-34.692,175,867.852504
-33.444,167,870.110341
-37.043,195,872.606189
-101.388,245,918.050417
-95.56,206,921.022313
-106.099,206,923.956578
-57.773,214,926.773777
-55.695,187,929.090916
-17.59,173,931.428524
-114.127,186,934.042657
-32.53,177,936.477517
-99.963,187,938.9096
-100.068,192,941.451139
-95.826,197,986.518341
-105.059,203,989.66166
-38.243,162,991.91592
-90.424,220,994.742245
-131.063,206,997.588282
-89.114,154,999.803016
-48.207,205,1002.481636
-40.368,175,1005.099632
-90.63,184,1007.546948
-9.44,166,1009.775408
-104.208,169,1011.814431
-27.665,190,1014.069139
-56.414,180,1059.011028
-90.009,204,1061.816599
-39.208,214,1064.748567
-50.94,192,1067.491112
-41.896,182,1070.002451
-92.312,211,1072.780549
-154.31,221,1075.910878
-76.314,191,1078.245834
-116.921,196,1080.82256
-93.794,223,1083.796966
-111.568,210,1129.113835
-155.414,198,1131.787484
-23.884,184,1134.271269
-128.383,203,1137.004412
-48.809,177,1139.288275
-45.572,196,1141.982282
-40.193,220,1144.944547
-23.726,169,1147.13063
-119.856,221,1150.037996
-67.274,203,1152.583852
-12.757,178,1197.664034
-66.85,179,1200.519411
-90.709,181,1203.181196
-50.743,184,1205.541471
-41.612,174,1207.982455
-79.154,202,1210.640154
-44.972,187,1213.208118
-74.346,172,1215.364877
-20.208,165,1217.48684
-33.023,209,1220.249222
-75.014,210,1222.896001
-45.71,165,1267.43734
-149.672,178,1269.785949
-18.586,170,1272.032857
-27.368,174,1274.273346
-88.126,196,1276.985795
-83.071,180,1279.40368
-76.575,185,1281.857875
-33.71,191,1284.360107
-87.817,183,1286.833852
-42.325,183,1289.393261
-50.236,186,1291.981721
-97.08,165,1294.206026
-26.696,189,1339.587894
-14.524,182,1342.206154
-34.534,192,1344.695965
-162.308,211,1347.518825
-199.246,234,1350.644745
-123.966,188,1353.033226
-39.941,169,1355.204056
-37.719,225,1358.3446
-55.908,168,1360.550165
-81.376,198,1363.088488
-153.15,221,1408.555962
-42.601,179,1410.96363
-52.613,187,1413.629964
-166.041,174,1416.162725
-61.766,176,1418.685253
-31.71,186,1421.086773
-80.101,211,1423.926743
-68.017,196,1426.578052
-61.649,194,1429.042428
-36.006,164,1431.238791
-122.277,197,1433.729411
-25.478,188,1478.431561
-27.159,166,1480.579104
-57.616,207,1483.722939
-32.707,189,1486.272717
-151.034,242,1489.476721
-80.457,199,1492.051977
-44.88,192,1494.746329
-71.617,193,1497.428901
-68.979,192,1499.975906
-59.437,204,1502.741674
-70.42,214,1548.090115
-103.063,217,1550.969331
-186.014,232,1554.462397
-86.611,188,1556.97005
-115.519,201,1559.725182
-34.423,200,1562.317039
-64.878,222,1565.18489
-177.29,200,1567.743838
-96.867,197,1570.270696
-21.517,170,1572.433207
-101.52,206,1618.14202
-38.504,188,1620.917882
-55.732,189,1623.47738
-55.846,188,1626.032648
-89.343,223,1629.064403
-122.977,186,1631.699504
-26.278,216,1634.459625
-92.305,185,1637.115196
-24.187,207,1639.781703
-74.968,196,1642.129742
-78.302,172,1644.475832
-107.699,225,1690.139018
-70.933,207,1693.004976
-9.589,181,1695.314025
-62.06,180,1697.790495
-63.943,250,1701.109982
-54.913,218,1703.832045
-62.596,169,1706.098031
-79.485,202,1708.853943
-43.43,201,1711.53809
-18.236,194,1713.849841
-72.052,178,1759.057485
-47.939,171,1761.442733
-77.235,185,1764.204174
-23.99,172,1766.42167
-51.392,197,1769.046693
-15.237,204,1771.731669
-42.979,198,1774.457444
-73.098,204,1777.13218
-102.028,199,1779.787081
-83.195,184,1782.256087
-44.991,174,1784.406833
-57.29,167,1829.616729
-102.149,187,1832.218783
-86.909,190,1834.646316
-100.098,218,1837.517874
