#{"t_start": 1765546472.3697498, "env_id": "None"}
r,l,t
0.0,72,6.53673
0.0,84,9.655184
0.0,78,11.759649
0.0,72,13.568327
0.0,70,15.203939
0.0,72,16.923081
0.0,64,18.586307
0.0,80,20.542369
0.0,62,22.066371
0.0,82,24.277279
0.0,69,25.970086
1.0,88,27.994181
0.0,67,29.545622
1.0,73,31.397233
0.0,75,33.17579
1.0,73,34.986138
1.0,67,36.481122
0.0,68,38.082117
0.0,63,39.490593
0.0,72,41.204382
1.0,81,43.210777
0.0,71,44.959047
1.0,80,46.894253
0.0,73,48.737758
0.0,76,50.701587
1.0,66,52.256034
0.0,85,54.382688
0.0,71,87.91078
0.0,81,89.869891
1.0,72,91.783466
1.0,68,93.390768
1.0,69,95.229324
1.0,72,96.954916
1.0,73,98.667772
1.0,70,100.323028
0.0,69,101.969824
0.0,70,103.58197
1.0,80,105.353188
0.0,74,107.311077
0.0,79,109.119714
0.0,66,110.747056
0.0,66,112.409931
0.0,82,114.409671
0.0,78,116.290879
0.0,77,118.128989
1.0,65,119.678239
0.0,80,121.569335
0.0,86,123.790773
0.0,66,125.360626
1.0,66,127.08992
1.0,73,129.020913
1.0,83,131.107908
1.0,81,133.067405
0.0,79,134.963122
0.0,72,136.7364
1.0,85,170.229789
0.0,70,171.986299
0.0,81,173.879297
0.0,74,175.679325
0.0,83,177.738724
0.0,66,179.31333
1.0,64,180.91296
0.0,70,182.622856
1.0,80,184.380945
0.0,83,186.51714
1.0,75,188.306404
1.0,76,190.147735
1.0,68,191.826026
0.0,83,193.674257
0.0,85,195.999153
1.0,93,198.34632
0.0,74,200.037548
0.0,84,201.887523
0.0,76,203.896573
1.0,73,205.743071
0.0,66,207.308665
0.0,81,209.474566
0.0,75,211.287581
1.0,88,213.539859
0.0,71,215.311144
0.0,79,217.26501
1.0,76,218.995754
