#{"t_start": 1765546472.4139192, "env_id": "None"}
r,l,t
0.0,70,6.279882
0.0,99,9.937822
0.0,61,11.620563
0.0,77,13.558272
0.0,78,15.443114
1.0,84,17.272354
0.0,60,18.934247
0.0,79,20.911398
1.0,80,22.77479
0.0,87,25.137071
0.0,79,27.075133
0.0,90,29.122744
0.0,81,31.093766
1.0,75,32.892869
1.0,79,34.893322
1.0,72,36.497213
1.0,72,38.19364
0.0,70,39.819208
0.0,75,41.674438
0.0,82,43.672628
0.0,74,45.403957
0.0,77,47.211592
1.0,78,49.265809
1.0,71,50.998569
0.0,67,52.57224
0.0,71,54.475501
0.0,75,88.074821
0.0,71,89.815209
0.0,67,91.514699
0.0,65,93.117129
0.0,68,94.950886
1.0,83,96.916252
0.0,66,98.484295
1.0,70,100.1335
1.0,76,101.938193
1.0,67,103.510687
0.0,79,105.245774
0.0,75,107.168605
0.0,86,109.229227
1.0,71,110.940153
0.0,72,112.760259
0.0,82,114.747239
0.0,87,116.885599
0.0,78,118.615897
0.0,68,120.381545
0.0,74,122.146312
0.0,83,124.249255
0.0,76,126.06537
0.0,76,128.106744
0.0,76,130.031145
1.0,76,131.977676
0.0,78,133.893976
0.0,74,135.664596
1.0,71,137.35131
0.0,68,170.488746
1.0,72,172.288757
0.0,65,173.732982
1.0,83,175.777405
0.0,63,177.349319
0.0,74,179.130692
1.0,74,180.920024
0.0,66,182.490815
1.0,73,184.22084
1.0,71,185.973213
1.0,68,187.656766
1.0,65,189.27822
0.0,80,191.212282
0.0,61,192.625112
0.0,62,194.152122
0.0,84,196.344406
0.0,66,197.867132
0.0,81,199.857337
1.0,67,201.403948
0.0,77,203.277372
0.0,79,205.261896
0.0,77,207.050283
0.0,72,209.030881
0.0,75,210.902926
0.0,72,212.65426
0.0,62,214.285882
1.0,70,215.98572
0.0,71,217.713671
