#{"t_start": 1765540955.393184, "env_id": "None"}
r,l,t
0.0,79,2.197385
0.0,86,2.780035
1.0,76,3.292243
0.0,87,3.890092
1.0,73,4.414033
0.0,80,4.948661
0.0,73,5.468977
0.0,72,5.940348
0.0,83,6.513265
0.0,73,6.992682
0.0,81,7.541999
0.0,79,8.04861
1.0,71,8.541603
0.0,85,9.113587
1.0,75,9.6638
0.0,83,10.263751
0.0,76,10.785727
0.0,77,11.295911
0.0,73,11.811568
0.0,81,12.391093
0.0,73,12.884451
0.0,78,13.364893
1.0,65,13.794431
0.0,71,14.265939
0.0,84,14.840952
1.0,80,15.400943
0.0,82,58.121838
1.0,76,66.624422
0.0,68,68.528645
0.0,82,70.566114
1.0,82,72.545026
1.0,74,74.230212
0.0,88,76.349043
0.0,79,78.113467
0.0,76,79.890674
0.0,72,81.596926
1.0,67,83.123486
0.0,69,84.799077
1.0,78,86.670055
1.0,81,88.72203
1.0,66,90.354374
0.0,68,91.943314
1.0,83,93.931088
1.0,80,95.928063
0.0,65,97.441087
0.0,72,99.240301
0.0,90,101.436232
0.0,90,103.604057
0.0,71,105.341303
1.0,78,107.415791
0.0,77,109.373846
0.0,72,111.310875
0.0,79,113.297384
1.0,85,154.104194
0.0,80,156.683415
1.0,73,159.142577
1.0,76,161.263571
0.0,73,163.095478
0.0,85,165.255821
0.0,80,167.550829
0.0,68,169.476974
1.0,72,171.555331
1.0,76,173.516237
0.0,76,175.558805
0.0,60,177.182043
0.0,64,179.036751
1.0,77,181.189501
0.0,85,183.252244
0.0,69,185.109571
0.0,76,187.035598
0.0,73,188.950021
1.0,79,191.086591
0.0,75,193.023857
0.0,79,195.210197
1.0,67,196.990862
0.0,82,199.237074
0.0,80,201.392229
0.0,71,203.528557
0.0,72,205.43983
1.0,71,207.355194
1.0,72,247.676526
0.0,64,249.576558
1.0,68,251.680851
1.0,75,253.952786
1.0,71,255.979692
0.0,71,257.943138
1.0,70,259.978538
0.0,73,261.865975
0.0,76,263.888492
0.0,72,265.911066
0.0,70,267.745811
1.0,86,270.251368
0.0,85,272.704468
0.0,83,275.220162
1.0,87,277.484119
0.0,70,279.28556
1.0,76,281.443132
0.0,81,283.650257
0.0,70,285.838099
0.0,76,287.977298
0.0,63,289.631086
0.0,74,291.886634
0.0,74,293.866969
0.0,78,296.030187
1.0,81,298.24122
1.0,78,300.350079
0.0,77,302.581047
0.0,89,342.294705
0.0,73,345.043413
1.0,80,347.525818
0.0,84,349.894147
1.0,70,351.872718
0.0,67,353.654086
0.0,82,356.179503
0.0,78,358.471522
0.0,59,360.219843
0.0,65,362.077681
1.0,72,364.350582
0.0,69,366.259434
0.0,77,368.161762
0.0,60,369.907833
0.0,67,371.690136
0.0,77,373.892622
0.0,68,375.67255
1.0,69,377.53482
1.0,76,379.714703
0.0,81,382.036283
0.0,70,384.053469
0.0,74,386.242756
0.0,64,388.067766
0.0,74,390.234994
0.0,67,392.039868
0.0,86,394.438292
1.0,71,396.314789
1.0,89,398.88331
