#{"t_start": 1767636136.0611477, "env_id": "None"}
r,l,t
-80.12,214,2.415027
-98.348,193,3.172678
-48.913,207,4.008222
-94.399,183,4.706326
-87.703,191,5.567106
-34.716,231,6.56126
-64.712,237,7.654037
-41.162,202,8.587954
-58.248,199,9.493323
-23.955,191,10.338306
-55.21,200,49.519457
-60.947,148,51.872674
-116.239,178,54.119035
-201.655,196,56.654979
-59.643,140,58.483477
-76.894,188,60.981211
-58.981,170,63.073774
-131.445,227,66.051362
-142.937,193,68.456249
-55.253,173,70.755178
-116.738,197,73.326698
-86.999,186,101.523534
-110.443,215,104.476865
-57.622,173,106.837889
-91.763,180,109.121456
-102.393,182,111.421553
-145.968,205,113.863419
-168.655,196,116.403015
-101.963,182,118.688056
-104.887,170,120.834572
-90.244,175,123.108678
-97.201,195,125.749794
-214.767,192,153.924931
-79.957,165,156.234676
-95.457,182,158.558287
-150.126,162,160.747845
-104.022,209,163.533987
-58.035,177,165.534917
-125.914,230,168.460805
-105.588,169,170.569544
-141.386,189,172.939565
-70.356,165,174.96409
-57.969,156,176.879202
-189.295,185,204.885835
-69.327,184,207.293775
-75.684,179,209.529439
-55.315,189,211.958111
-62.496,175,213.968534
-48.785,180,216.290011
-100.557,175,218.405109
-76.086,176,220.670365
-62.125,161,222.574937
-67.751,164,224.598831
-77.418,212,227.171146
-65.165,146,228.837426
-98.694,146,256.185031
-145.782,206,258.955524
-58.607,156,260.899635
-98.669,219,263.502064
-59.364,156,265.374034
-31.115,168,267.376688
-91.25,156,269.312803
-83.513,215,271.909812
-78.544,184,273.959188
-31.559,199,276.256153
-163.284,186,278.459233
