#{"t_start": 1767636136.1567922, "env_id": "None"}
r,l,t
-44.753,175,2.12836
-98.843,204,2.933865
-67.657,177,3.618477
-81.579,170,4.257701
-78.294,236,5.331593
-119.494,170,6.072857
-46.58,210,7.040698
-108.201,192,7.93989
-96.552,202,8.845572
-44.756,164,9.595065
-42.566,198,38.945882
-98.142,189,50.337699
-158.038,186,52.742662
-95.536,166,54.857129
-119.044,172,57.117034
-97.86,163,59.210971
-59.894,177,61.537106
-150.881,193,63.952434
-118.99,187,66.392267
-120.292,189,68.873113
-125.083,203,71.485772
-204.213,211,99.80071
-121.887,181,102.494052
-40.357,173,104.737942
-103.227,201,107.423889
-134.326,185,109.771698
-63.592,179,112.058516
-68.642,167,114.014165
-118.87,186,116.432864
-206.215,183,118.781419
-77.977,199,121.282437
-98.771,169,123.488019
-101.851,211,151.704314
-53.056,164,154.166931
-62.984,168,156.476915
-109.982,178,158.746761
-157.758,154,160.82855
-107.793,168,163.062609
-87.624,183,165.190337
-120.788,205,167.721066
-73.872,181,170.055128
-106.279,197,172.563136
-145.928,180,174.738849
-79.796,154,176.63566
-36.596,185,204.641337
-36.688,190,207.121828
-84.073,163,209.091824
-68.621,158,211.213444
-102.518,196,213.521329
-221.374,205,216.072588
-76.787,177,218.237932
-112.775,188,220.639145
-166.492,183,222.811811
-42.072,152,224.737209
-113.872,160,226.634214
-114.111,194,254.301901
-97.955,187,256.818277
-60.337,193,259.442195
-120.643,188,261.720109
-93.976,192,263.955074
-104.406,212,266.497257
-50.423,167,268.548149
-145.001,197,270.927331
-149.942,184,273.09322
-118.906,195,275.288863
-80.111,173,277.371907
