#{"t_start": 1767636136.210059, "env_id": "None"}
r,l,t
-41.244,173,2.062898
-84.129,186,2.77631
-68.909,183,3.491751
-78.631,203,4.302275
-66.266,209,5.244645
-63.839,231,6.2676
-47.534,187,7.151232
-44.298,181,7.980855
-55.295,176,8.765267
-54.375,198,9.659007
-44.815,205,41.150341
-103.274,187,50.769015
-166.737,166,52.84737
-91.231,176,55.115553
-36.593,170,57.379579
-92.863,160,59.418225
-74.745,168,61.583029
-53.456,160,63.577273
-75.559,195,66.147777
-102.822,163,68.138847
-89.533,168,70.43082
-128.377,171,72.537467
-81.961,202,100.868368
-109.983,186,103.5063
-164.277,191,106.13451
-124.104,186,108.536804
-144.914,168,110.713873
-45.688,152,112.609074
-127.223,197,114.963272
-52.921,159,117.033437
-68.903,177,119.25474
-102.093,191,121.714076
-68.205,185,124.120883
-34.956,190,152.139546
-88.733,196,155.050625
-89.683,189,157.483141
-160.683,229,160.52453
-81.583,163,162.732074
-95.519,189,164.945312
-66.271,155,166.818517
-45.471,196,169.348552
-104.628,181,171.639205
-56.373,155,173.556626
-56.813,163,175.622259
-70.448,188,203.515587
-98.474,215,206.309062
-119.1,210,208.898088
-166.874,193,211.463156
-95.25,174,213.514841
-91.523,166,215.459021
-79.432,181,217.77764
-25.549,156,219.780959
-57.609,207,222.286437
-146.839,204,224.857924
-54.94,140,226.497238
-56.128,208,254.376579
-59.221,171,256.626777
-147.357,167,258.942171
-34.851,174,261.053822
-87.617,214,263.566209
-76.056,183,265.764175
-101.42,169,267.792765
-55.327,189,270.108234
-95.073,256,273.129721
-88.056,184,275.22439
-30.321,183,277.429372
