#{"t_start": 1767636136.2093697, "env_id": "None"}
r,l,t
-23.571,208,2.242652
-73.625,178,2.924216
-35.164,214,3.803679
-85.839,211,4.628428
-47.433,183,5.449487
-150.674,187,6.247363
-82.663,179,7.092199
-44.613,186,7.944173
-47.868,191,8.802575
-79.1,222,9.82464
-53.535,206,45.151039
-107.45,186,51.211231
-59.072,160,53.232655
-81.37,176,55.468688
-43.887,148,57.449314
-81.932,187,59.920104
-81.375,173,62.054052
-61.673,181,64.332761
-84.908,181,66.62701
-83.988,153,68.649594
-61.407,153,70.623606
-77.145,187,73.065985
-58.184,187,101.223565
-118.71,159,103.396143
-108.891,195,106.092977
-28.805,143,107.934917
-94.832,206,110.597305
-66.213,202,113.132311
-41.693,156,114.964178
-148.166,188,117.396826
-104.282,170,119.529988
-76.481,194,122.057656
-74.708,160,124.120223
-177.954,215,152.494061
-152.034,185,155.238408
-55.907,182,157.557172
-115.034,203,160.254706
-174.722,183,162.747936
-175.748,219,165.310128
-79.571,182,167.564224
-73.438,177,169.804855
-75.838,176,172.055302
-91.21,160,174.031649
-117.407,198,176.479936
-74.492,202,204.661414
-100.259,187,207.116572
-134.12,191,209.495995
-104.95,188,211.894229
-20.766,223,214.497309
-50.799,178,216.721018
-120.965,187,219.115639
-56.659,208,221.617246
-123.324,175,223.733099
-74.012,193,226.140836
-134.143,222,254.183985
-41.866,191,256.703142
-95.882,221,259.647705
-37.152,161,261.650441
-74.651,196,263.926817
-101.391,201,266.330491
-172.473,191,268.664207
-53.041,153,270.497026
-88.957,178,272.625864
-48.091,165,274.453768
-135.765,191,276.70386
