#{"t_start": 1767636136.1568258, "env_id": "None"}
r,l,t
-30.583,170,2.096789
-80.169,197,2.88297
-60.456,228,3.827419
-55.379,223,4.703933
-78.722,185,5.548524
-64.979,195,6.38355
-44.91,166,7.164859
-104.645,192,8.053147
-39.435,212,8.999329
-62.446,201,9.937081
-43.588,192,44.761556
-139.525,175,51.055531
-69.578,145,52.855995
-95.299,179,55.159383
-61.172,171,57.435928
-94.73,178,59.780715
-67.125,172,61.931256
-127.073,191,64.325086
-72.338,168,66.493202
-80.511,170,68.702035
-63.105,181,71.052219
-122.998,156,73.082605
-113.709,181,101.11553
-46.979,202,103.893441
-222.303,187,106.516579
-113.064,185,108.905548
-192.935,182,111.222376
-142.398,211,113.718454
-57.657,171,115.919645
-117.803,215,118.645545
-149.574,198,121.16915
-57.747,175,123.43925
-193.454,185,125.949713
-59.963,184,154.036642
-58.264,167,156.377903
-117.589,204,158.980631
-58.614,185,161.378181
-116.574,169,163.7081
-106.813,180,165.716567
-78.905,208,168.388448
-67.131,212,170.997478
-57.917,184,173.352613
-75.304,169,175.45837
-66.371,174,177.648688
-28.645,160,205.222892
-81.405,166,207.436019
-115.216,189,209.841544
-143.999,233,212.663719
-71.437,193,214.951549
-85.704,178,217.17241
-53.485,138,218.991168
-84.238,169,221.122256
-88.018,171,223.108074
-110.455,192,225.505377
-57.043,182,227.74732
-79.857,167,255.11731
-66.581,161,257.236061
-82.312,186,259.768466
-138.807,180,261.953061
-78.168,167,263.913459
-63.657,177,266.060083
-107.745,173,268.109314
-146.701,186,270.391567
-79.646,209,272.864094
-90.912,211,275.250399
-85.516,199,277.643512
