#{"t_start": 1767636135.9928873, "env_id": "None"}
r,l,t
-41.024,193,2.376465
-37.611,152,2.934408
-78.316,227,3.866521
-84.45,191,4.623388
-44.437,175,5.3748
-68.59,174,6.147233
-50.39,212,7.105214
-99.623,204,8.067542
-25.051,195,8.947603
-45.12,183,9.783081
-42.446,201,39.972222
-71.029,175,50.444876
-83.53,201,53.038244
-53.447,153,54.990934
-88.277,183,57.400337
-63.103,191,59.966957
-29.546,153,61.861037
-63.208,180,64.109448
-51.194,163,66.271265
-124.248,183,68.539933
-196.104,200,71.198663
-91.039,163,73.313114
-168.885,188,101.535003
-131.719,200,104.240673
-119.588,186,106.826316
-128.191,163,108.871604
-57.287,165,110.996554
-102.237,174,113.197047
-99.8,204,115.658603
-78.041,179,117.920628
-81.546,147,119.767932
-76.649,176,122.064632
-118.495,173,124.305797
-224.121,186,152.225995
-136.877,197,155.123999
-154.987,162,157.29578
-103.468,190,159.771181
-77.888,181,162.166911
-64.993,161,164.29809
-63.914,176,166.275773
-163.71,182,168.636047
-41.063,149,170.480982
-122.947,198,172.981113
-102.625,181,175.192245
-68.952,184,177.501921
-193.489,225,205.987211
-60.977,183,208.325892
-69.753,175,210.598543
-95.468,189,212.854913
-139.911,220,215.480846
-83.417,193,217.937281
-88.161,183,220.285038
-132.703,171,222.355937
-53.449,193,224.727026
-87.047,219,227.390306
-65.001,200,255.143532
-109.802,188,257.656178
-58.995,191,260.232069
-124.729,204,262.680192
-87.795,181,264.775754
-135.956,182,267.004435
-121.64,191,269.312412
-56.145,182,271.534016
-100.425,167,273.443732
-101.181,182,275.522038
-52.685,168,277.564919
