#{"t_start": 1767636136.1572323, "env_id": "None"}
r,l,t
-48.718,224,2.358948
-50.267,202,3.142799
-38.699,171,3.837708
-52.551,181,4.52774
-60.495,194,5.389131
-90.533,189,6.210112
-44.833,194,7.11677
-69.666,209,8.0932
-47.806,197,8.963508
-81.228,204,9.915036
-85.162,205,46.078102
-151.749,159,50.964453
-78.454,174,53.183069
-77.477,164,55.252549
-86.099,139,57.046226
-81.605,198,59.708866
-49.358,151,61.58912
-61.457,159,63.562536
-104.918,173,65.842868
-209.503,214,68.565391
-66.756,186,71.016166
-122.726,185,73.440404
-71.303,183,101.601334
-103.572,163,103.752347
-110.269,197,106.482595
-109.868,171,108.654069
-50.33,168,110.833017
-90.368,196,113.270545
-123.515,211,115.860334
-150.245,179,118.111153
-69.541,157,120.09882
-109.836,193,122.627175
-77.07,196,125.149735
-136.596,222,153.798446
-65.769,174,156.270833
-51.159,143,158.060899
-103.227,181,160.483008
-38.849,219,163.410262
-112.687,182,165.469249
-82.743,191,167.86998
-155.736,175,170.104724
-88.554,209,172.746081
-146.304,207,175.276358
-83.125,181,177.571103
-120.633,214,205.891958
-53.603,178,208.160393
-130.627,177,210.468761
-79.057,185,212.674552
-75.518,198,215.008896
-114.321,189,217.404238
-84.393,228,220.34832
-61.414,176,222.453622
-107.984,149,224.270097
-81.295,214,226.908346
-94.966,193,254.584572
-60.709,169,256.841415
-86.476,186,259.341813
-102.257,178,261.555084
-122.725,204,263.923513
-103.091,216,266.508204
-138.223,247,269.501758
-14.478,185,271.756045
-83.275,218,274.202781
-127.221,197,276.485805
-94.501,199,278.787425
