#{"t_start": 1767636136.0409434, "env_id": "None"}
r,l,t
-65.148,215,2.444545
-52.559,182,3.14117
-55.72,197,3.936449
-32.506,150,4.464667
-55.497,196,5.339685
-61.107,191,6.181128
-43.331,199,7.087986
-53.732,198,8.018414
-39.266,184,8.853521
-64.455,200,9.762428
-66.564,221,41.736296
-98.299,196,51.078691
-51.177,177,53.3444
-95.529,181,55.637032
-144.821,163,57.808001
-80.846,160,59.924543
-80.954,181,62.169732
-94.901,167,64.244442
-83.077,182,66.609136
-85.541,180,68.98132
-120.245,195,71.476178
-85.993,174,73.813694
-83.638,195,102.200482
-73.777,165,104.362039
-104.406,180,106.816448
-146.072,184,109.1544
-80.167,168,111.29733
-108.247,170,113.393562
-79.855,183,115.649845
-81.064,173,117.820261
-90.754,168,119.918272
-192.201,208,122.657449
-132.877,176,124.896935
-226.53,173,152.791716
-25.366,159,155.108228
-24.145,158,157.19841
-109.553,165,159.34406
-52.212,189,161.84126
-115.668,198,164.427779
-115.499,198,166.699896
-108.498,167,168.883842
-103.63,189,171.208135
-47.976,200,173.752794
-59.981,158,175.75772
-155.812,168,177.841644
-75.403,178,205.634508
-84.225,185,208.071975
-58.066,195,210.586504
-84.092,168,212.606518
-106.098,169,214.609574
-79.97,185,216.902435
-41.397,216,219.657387
-87.239,192,222.000755
-82.518,169,224.007206
-41.813,170,226.149977
-145.047,187,228.379066
-153.265,185,256.153158
-38.345,215,259.07179
-130.631,177,261.237062
-71.27,162,263.168367
-84.92,181,265.311832
-137.109,203,267.756549
-48.331,171,269.830435
-94.784,182,272.054068
-49.521,172,273.956481
-58.089,163,275.847697
-87.509,164,277.841788
