#{"t_start": 1767636136.2094824, "env_id": "None"}
r,l,t
-84.587,183,2.107284
-38.259,209,2.951625
-106.794,190,3.705048
-62.975,202,4.508081
-51.876,187,5.329855
-79.887,194,6.174246
-40.533,175,6.977988
-34.893,216,8.000962
-81.097,188,8.832927
-41.206,203,9.759499
-39.393,210,43.857176
-93.427,177,50.974819
-115.212,179,53.259337
-102.861,158,55.269297
-144.235,192,57.779085
-82.72,166,60.002974
-36.155,165,62.047009
-177.053,171,64.162775
-83.762,142,66.065669
-84.675,185,68.380555
-97.571,206,71.103681
-83.769,172,73.359612
-95.823,191,101.689771
-88.557,152,103.635282
-74.558,178,106.090977
-67.262,201,108.714055
-58.742,197,111.217339
-65.692,160,113.209624
-23.715,152,115.01739
-59.517,154,117.012366
-64.834,188,119.371591
-55.368,166,121.500155
-40.061,169,123.678221
-28.092,188,151.63245
-202.018,218,154.842246
-42.498,173,157.139488
-128.679,205,159.804794
-77.186,175,162.14382
-90.113,146,164.064456
-59.36,177,166.060781
-132.909,204,168.680722
-61.85,178,170.885475
-51.866,166,173.027842
-57.01,172,175.119601
-68.518,193,177.563182
-49.764,183,205.412041
-158.008,159,207.568576
-100.496,207,210.199438
-133.54,152,212.057579
-184.534,194,214.343221
-22.395,171,216.498132
-64.483,193,218.938361
-130.856,176,221.142096
-80.37,194,223.378249
-40.424,174,225.596676
-103.934,174,227.738857
-79.923,186,255.383966
-95.331,186,257.827439
-89.637,166,260.049676
-84.908,203,262.517107
-38.885,166,264.394414
-78.948,181,266.625671
-194.886,170,268.688664
-210.889,195,271.044251
-146.349,200,273.346018
-127.963,207,275.719804
-70.457,177,277.834815
