#{"t_start": 1767636136.209167, "env_id": "None"}
r,l,t
-61.644,211,2.254851
-79.508,188,2.979663
-70.785,178,3.681902
-70.496,213,4.530125
-56.21,201,5.433659
-129.451,201,6.302512
-92.093,192,7.210894
-72.195,195,8.106522
-69.316,177,8.892729
-39.811,191,9.763906
-55.712,186,41.568604
-54.316,149,50.229988
-96.555,196,52.764871
-47.86,191,55.234317
-91.491,182,57.652025
-208.375,216,60.512696
-61.34,197,62.88
-62.69,152,64.92196
-55.875,168,66.93748
-199.204,164,69.203415
-108.296,178,71.480124
-127.587,174,99.239196
-83.494,140,101.321495
-57.046,177,103.68843
-155.117,193,106.3482
-91.694,166,108.473031
-54.891,198,111.040324
-41.534,152,112.944444
-76.288,194,115.275914
-40.63,189,117.673315
-166.539,184,119.997876
-41.656,183,122.372803
-257.062,195,124.91282
-46.442,159,152.60159
-132.372,180,155.230124
-83.331,187,157.616479
-58.868,180,160.032907
-96.969,183,162.47671
-68.289,163,164.480425
-46.62,174,166.512373
-87.23,175,168.783938
-57.819,194,171.203985
-55.708,182,173.501292
-52.501,177,175.736623
-179.153,190,203.685897
-24.647,157,205.65322
-77.711,171,207.889815
-149.497,183,210.25252
-35.842,160,212.193857
-69.252,197,214.524056
-42.288,197,216.943326
-121.882,190,219.396113
-88.428,197,221.804162
-76.832,169,223.815977
-122.971,181,226.077404
-57.329,201,228.436349
-56.58,159,255.909075
-144.421,204,258.659938
-46.269,182,260.95886
-79.35,190,263.214572
-91.127,171,265.252867
-115.88,203,267.694935
-53.861,195,270.071742
-58.787,190,272.372988
-136.689,211,274.704599
-44.065,202,277.135972
