#{"t_start": 1767636136.1528797, "env_id": "None"}
r,l,t
-25.19,203,2.279535
-83.725,236,3.185671
-88.931,199,3.992359
-57.807,161,4.621228
-67.914,208,5.568041
-43.843,219,6.500796
-186.071,189,7.386494
-68.207,203,8.314092
-106.738,216,9.290633
-103.785,235,36.76764
-64.611,133,48.059383
-81.659,163,51.413445
-76.044,207,53.985702
-138.727,222,56.884293
-171.505,216,59.808681
-144.901,160,61.792723
-52.356,182,64.057956
-179.936,185,66.462627
-171.903,181,68.848917
-91.725,180,71.157055
-89.497,184,73.609995
-85.998,190,101.931768
-79.803,166,104.027036
-248.613,194,106.74223
-94.292,176,108.985009
-185.271,180,111.265222
-136.268,157,113.223346
-88.672,149,114.968844
-129.699,171,117.204914
-171.475,184,119.496653
-91.348,167,121.650666
-103.863,164,123.756699
-147.996,167,151.392736
-231.153,218,154.640893
-44.595,187,157.135157
-157.271,244,160.328031
-92.22,190,162.892821
-82.292,177,164.968407
-102.056,151,166.795477
-128.884,192,169.278618
-177.214,201,171.803676
-112.824,179,174.012838
-34.191,178,176.260967
-141.349,155,203.789587
-42.323,176,206.049883
-89.664,166,208.156937
-65.932,186,210.586548
-69.521,146,212.32643
-40.026,170,214.318974
-40.903,175,216.545743
-157.668,170,218.693693
-79.718,173,220.882068
-85.533,157,222.731313
-100.022,179,225.001102
-60.975,184,227.184492
-64.941,165,254.527549
-38.36,208,257.24005
-51.579,176,259.631959
-91.862,157,261.602618
-67.327,218,264.104762
-115.847,160,266.079456
-64.898,201,268.501813
-38.174,185,270.716576
-78.503,189,272.96198
-180.222,220,275.432241
-88.726,193,277.755793
