#{"t_start": 1767636136.0369086, "env_id": "None"}
r,l,t
-65.923,205,2.406028
-73.706,229,3.286242
-106.3,181,4.036566
-118.88,190,4.774126
-53.085,209,5.713965
-48.983,181,6.490874
-49.795,158,7.220304
-104.317,183,8.073925
-39.361,206,8.997138
-51.206,180,9.810075
-63.14,195,40.808084
-89.932,208,51.026404
-58.851,171,53.200433
-81.397,188,55.611095
-64.683,169,57.851398
-176.002,169,60.090932
-72.637,177,62.275888
-158.402,221,65.1517
-76.227,150,66.962565
-112.54,163,69.17812
-102.063,189,71.589289
-49.961,154,73.624369
-70.131,171,101.603132
-58.094,158,103.695456
-126.25,192,106.330546
-135.257,188,108.760792
-41.345,182,111.1319
-148.642,178,113.340793
-69.775,158,115.226162
-54.938,174,117.449127
-38.654,158,119.437547
-131.766,177,121.727034
-68.774,172,123.935068
-135.385,146,125.944291
-92.044,167,153.742986
-121.736,224,156.832499
-125.963,194,159.354869
-66.868,164,161.496331
-90.307,190,164.079834
-108.015,184,166.146794
-120.638,160,168.180454
-97.337,201,170.723501
-93.082,181,173.007562
-36.323,161,174.976426
-74.592,175,177.150173
-29.623,151,204.727942
-80.288,183,207.087255
-50.403,180,209.316108
-37.466,206,211.992634
-18.484,153,213.778752
-88.235,184,216.009842
-188.204,202,218.54463
-92.771,210,221.231722
-115.396,224,223.844804
-37.147,150,225.743419
-64.859,168,227.812494
-87.003,190,255.495463
-207.256,255,258.913215
-43.519,200,261.415577
-105.105,196,263.730204
-75.79,158,265.606998
-67.133,192,267.931358
-45.225,169,269.981873
-113.639,180,272.202751
-141.984,183,274.218674
-103.044,192,276.45251
-122.597,193,278.724191
