#{"t_start": 1767636136.217405, "env_id": "None"}
r,l,t
-41.887,166,2.015308
-124.731,215,2.888905
-43.553,194,3.663753
-21.934,182,4.370302
-86.934,174,5.11504
-154.154,188,5.953931
-57.49,144,6.598965
-37.476,182,7.454864
-38.484,171,8.240536
-93.589,213,9.19945
-53.947,171,10.005757
-115.515,192,47.068449
-152.719,176,51.394764
-57.991,184,53.67403
-92.877,163,55.789868
-55.529,158,57.892454
-96.048,207,60.633785
-58.923,175,62.778346
-141.041,171,65.058928
-81.292,186,67.252032
-146.677,157,69.465547
-90.14,162,71.548084
-160.871,150,73.532573
-101.083,175,101.577461
-137.136,180,103.941983
-100.183,176,106.380476
-68.078,182,108.73171
-109.994,171,110.923601
-49.329,134,112.582346
-102.215,188,114.805306
-72.677,169,117.011485
-78.996,183,119.310591
-152.738,157,121.334825
-63.946,159,123.391791
-59.805,143,125.273896
-200.146,221,153.913356
-119.048,204,156.669631
-90.045,179,159.002499
-128.567,181,161.363532
-97.098,202,164.080317
-96.913,177,166.077843
-138.285,180,168.414049
-132.61,200,170.877558
-139.112,185,173.239301
-97.728,190,175.632818
-55.19,187,203.506156
-80.257,260,206.891493
-33.056,140,208.604207
-56.947,193,211.162789
-59.539,190,213.404562
-64.856,167,215.359786
-118.874,192,217.81721
-239.544,184,220.181749
-111.408,207,222.657228
-69.763,205,225.211412
-68.769,185,227.458358
-76.228,218,255.515575
-93.078,202,258.142715
-141.616,211,260.891615
-96.11,170,262.919962
-81.418,184,265.099173
-107.339,202,267.533055
-179.799,225,270.271824
-53.515,164,272.28512
-47.145,154,273.94619
-175.491,198,276.232428
-47.173,184,278.42045
