#{"t_start": 1767636136.252539, "env_id": "None"}
r,l,t
-86.373,190,2.094722
-72.012,189,2.834883
-63.59,176,3.516578
-42.043,220,4.416265
-64.536,197,5.297394
-66.333,194,6.138069
-40.012,188,7.011927
-82.798,204,7.966621
-51.912,183,8.776522
-56.309,202,9.699621
-55.567,213,43.409628
-45.415,200,51.215143
-83.471,175,53.409057
-70.591,174,55.63784
-61.661,176,57.947017
-72.413,173,60.287555
-163.292,191,62.60871
-121.704,184,65.057191
-68.567,168,67.029463
-115.076,150,69.139936
-35.566,156,71.123663
-109.714,158,73.194539
-54.178,203,101.70775
-147.787,182,104.111993
-67.463,173,106.462445
-90.1,175,108.696295
-61.518,146,110.554385
-35.361,166,112.632013
-126.52,186,114.836678
-65.092,184,117.223164
-94.472,196,119.667092
-64.099,202,122.308384
-115.648,177,124.574092
-91.728,176,152.476529
-131.912,223,155.736599
-117.464,170,157.901501
-108.613,181,160.313204
-118.817,229,163.385971
-123.401,183,165.430268
-120.595,201,167.975922
-83.78,176,170.210957
-75.911,198,172.708214
-74.484,186,174.981969
-69.211,168,177.085204
-36.699,169,204.849817
-152.772,194,207.412565
-95.38,175,209.607499
-105.663,193,212.001415
-74.28,177,214.069753
-135.214,173,216.303556
-73.12,206,218.844096
-52.856,161,220.89283
-80.075,187,223.063325
-71.117,204,225.613486
-139.743,161,227.598859
-227.157,204,255.489062
-93.448,173,257.749049
-73.349,197,260.317139
-100.193,185,262.577758
-95.146,174,264.590453
-117.355,174,266.727423
-86.979,174,268.818306
-110.744,196,271.206673
-45.41,152,272.995103
-78.794,171,274.864614
-76.987,204,277.357344
