#{"t_start": 1767636136.17323, "env_id": "None"}
r,l,t
-59.95,197,2.219991
-72.126,198,3.001102
-78.203,195,3.781895
-91.045,175,4.452282
-23.384,177,5.218772
-36.459,177,5.998193
-56.535,179,6.800737
-69.976,230,7.887153
-92.924,205,8.815217
-33.571,200,9.728637
-43.927,201,42.096261
-59.612,160,50.433543
-88.78,209,53.168309
-65.448,189,55.582576
-209.024,193,58.069658
-167.695,164,60.305008
-98.286,190,62.606663
-144.437,188,65.115051
-42.626,206,67.550507
-83.983,163,69.884326
-26.07,166,71.936479
-113.792,242,100.714965
-107.165,184,103.334327
-89.352,178,105.738284
-140.779,173,108.036364
-119.593,180,110.351883
-317.539,212,113.043184
-77.67,169,115.037871
-41.238,182,117.387103
-81.308,199,119.878833
-138.261,160,121.970968
-98.41,168,124.146788
-60.699,161,151.708488
-62.83,174,154.333367
-195.881,202,157.030736
-160.862,181,159.363119
-104.875,162,161.50351
-127.993,159,163.697742
-172.198,225,166.266685
-144.646,165,168.413131
-217.543,195,170.820998
-132.108,181,173.133658
-131.178,191,175.497452
-63.183,175,177.698829
-142.998,177,205.481445
-68.77,202,208.12024
-88.047,198,210.692563
-98.178,181,212.835519
-79.081,182,214.971565
-82.106,213,217.686119
-65.17,168,219.852259
-58.215,184,222.051554
-103.51,191,224.410697
-120.528,197,226.831234
-26.731,151,228.545309
-80.199,200,256.581157
-44.794,203,259.359329
-145.949,198,261.791786
-64.703,155,263.560194
-76.118,204,266.044154
-83.718,191,268.312655
-37.246,162,270.295689
-133.015,220,272.912812
-128.609,210,275.283098
-104.062,180,277.452155
