#{"t_start": 1767636136.1532025, "env_id": "None"}
r,l,t
-114.761,202,2.269747
-81.437,202,3.062976
-137.18,179,3.764958
-35.68,197,4.544364
-33.331,203,5.449132
-63.923,243,6.499781
-88.794,241,7.615294
-45.177,189,8.486088
-78.578,194,9.370058
-37.904,202,35.728135
-51.61,173,49.142255
-102.347,157,51.627063
-61.342,188,53.964502
-192.647,221,56.828981
-68.418,190,59.306777
-125.293,166,61.487011
-133.763,184,63.795071
-108.102,170,66.053796
-88.799,159,67.932869
-96.824,187,70.507818
-130.782,154,72.413674
-132.603,186,100.495985
-56.846,188,103.144251
-68.385,176,105.558288
-63.21,177,107.908807
-75.885,184,110.273652
-69.024,176,112.489625
-81.807,199,114.869461
-99.929,213,117.633055
-46.044,162,119.661506
-191.523,191,122.139226
-84.221,185,124.519853
-73.825,190,152.611396
-87.627,174,155.193378
-83.382,180,157.514431
-90.955,149,159.430782
-47.627,179,161.837208
-99.699,180,164.206503
-116.638,203,166.535789
-68.868,176,168.806806
-83.521,178,170.99608
-78.805,196,173.484458
-65.565,181,175.782661
-173.125,174,203.461116
-33.145,172,205.682798
-83.146,185,208.090272
-129.53,164,210.225835
-138.111,226,212.956742
-114.963,223,215.585797
-60.259,173,217.810807
-124.65,216,220.589733
-152.806,188,222.814967
-80.923,169,224.97053
-85.778,194,227.270125
-53.853,162,254.57998
-106.394,176,256.896517
-170.212,201,259.595978
-67.403,236,262.455954
-36.068,197,264.750347
-79.258,175,266.886231
-78.222,177,269.023926
-25.076,164,271.028706
-66.068,186,273.195788
-112.979,182,275.264528
-69.242,201,277.680765
