#{"t_start": 1767636136.2093058, "env_id": "None"}
r,l,t
-83.879,168,2.035434
-74.262,192,2.786296
-40.741,199,3.580713
-62.967,190,4.326843
-54.215,201,5.219062
-22.036,200,6.112579
-90.35,178,6.909754
-51.476,178,7.727242
-99.428,177,8.554551
-32.506,176,9.357674
-42.463,219,37.566355
-88.084,191,50.036281
-92.573,166,52.201104
-133.014,205,54.816318
-73.848,183,57.247902
-43.442,147,59.100495
-63.502,179,61.450748
-86.062,160,63.434396
-195.747,186,65.903684
-89.529,159,67.788729
-75.653,180,70.288078
-153.34,190,72.67165
-64.278,195,100.902071
-95.246,184,103.492095
-65.694,165,105.722295
-99.383,162,107.882721
-112.477,208,110.572991
-38.052,182,112.87575
-66.573,168,114.830512
-43.699,151,116.805927
-38.217,169,118.952137
-71.217,171,121.116987
-180.686,167,123.282057
-101.021,171,125.601206
-116.629,158,153.204917
-59.299,160,155.554414
-104.855,193,158.067825
-56.772,171,160.327087
-67.987,169,162.584766
-102.549,183,164.7744
-169.896,184,166.999625
-131.319,183,169.360256
-78.779,236,172.343594
-52.313,161,174.311259
-64.45,208,176.866611
-156.933,189,204.912944
-51.753,156,206.955973
-113.737,204,209.549978
-105.087,171,211.71788
-114.814,186,213.867413
-54.629,162,215.887597
-91.96,219,218.660055
-186.901,176,220.892721
-68.711,162,222.791322
-164.4,182,225.092392
-110.009,216,227.694992
-28.465,187,255.331093
-107.684,178,257.667637
-97.746,186,260.146332
-86.193,192,262.498553
-99.494,194,264.736233
-64.548,180,266.914463
-32.976,202,269.382914
-73.259,180,271.557028
-120.492,188,273.67788
-112.047,179,275.743526
-39.204,185,277.919796
